technology,capacity_type,location,0,1,2,3,4,5
battery,power,NO,6.726682671163846e-08,9.965911847177703e-08,2.1447181220617888e-07,3.6321345081884883e-07,7.821342329916759e-07,6.389461143782064e-06
battery,power,PL,6.936314841144463e-08,1.0683262247321935e-07,2.5284563953236783e-07,4.335501510267456e-07,9.930637551543038e-07,9.606065911557356e-06
battery,power,PT,6.515661143393654e-08,9.538341431541479e-08,2.1281940639503773e-07,3.5574838513717604e-07,7.621814329795306e-07,5.762429654169607e-06
battery,power,RO,6.642386423350917e-08,9.766170941287874e-08,2.3807232120368195e-07,3.9664000492350393e-07,1.0444279597032559e-06,1.1634646830804173e-05
battery,power,SE,6.864911801164527e-08,1.0188614774192153e-07,2.321618895033144e-07,3.8573162841515576e-07,8.867917904201027e-07,7.49712666058267e-06
battery,power,SI,6.791528267164141e-08,9.72994844352909e-08,2.7755546852143086e-07,4.398678953015767e-07,1.1539643413150645e-06,1.0864217051280333e-05
battery,power,SK,6.828750738827317e-08,1.0132500448546714e-07,2.6461641085737903e-07,4.223704992626647e-07,1.1912131940024377e-06,1.2426498182619702e-05
battery,power,UK,6.628019818722367e-08,1.0306891480768405e-07,2.1496764433072402e-07,3.618752508506685e-07,7.797274428945004e-07,6.061830885748898e-06
biomass_boiler,power,AT,5.034568277305852,1.7275759865041664,4.304507952740485,4.122748995792884,4.447029987860521,4.466031164255078
biomass_boiler,power,BE,1.8648418280260612,1.086115692419376,0.2458455990681787,5.0563337747070916e-08,5.138818182665392e-08,1.1478741120819108e-07
biomass_boiler,power,BG,3.1427069192773427,2.7719842101103658,2.36725636194587,1.047152299764254,1.0471523001502179,1.0471523025908887
biomass_boiler,power,CH,6.82140428156818,4.376241702437468,4.376241708937075,4.129974049378946,4.1299740512214385,4.160792367724627
biomass_boiler,power,CZ,6.153614736399143,4.388254773770531,4.303516046701291,3.9336105028606334,3.9336105089885844,3.9336105150317815
biomass_boiler,power,DE,24.982369312905092,16.19289476964279,13.146490826098333,4.996736749084124,4.996736749245766,4.89018322067883
biomass_boiler,power,DK,2.9037400880386226,1.9992048011162242,1.4317130102857396,0.8120770637569664,0.8120770587461333,0.45186687758151145
biomass_boiler,power,EE,1.4627917123861907,1.4627917092148441,1.4627917080011326,1.3489857820381828,1.4337799074515918,1.5063921099729711
biomass_boiler,power,EL,3.3206761641263856,3.3206761642257328,0.2686113398955873,3.782387941032896e-08,4.088356314909187e-08,1.183617172888062e-07
biomass_boiler,power,ES,4.131441256872533,1.813042139417543,0.24646352625597887,0.0328712650251385,0.032871265201680586,0.03287126690915945
biomass_boiler,power,FI,4.135328920711084,2.8239190407449017,2.942459728453842,2.6124340945394002,0.9853128667014072,2.111793156611287
biomass_boiler,power,FR,17.101494945443527,10.464051381348717,2.258535208709951,0.010775989524823074,0.010775990194186347,1.9896306156413883e-07
biomass_boiler,power,HR,3.30543904010433,2.5691755925529596,1.6138052667417881,1.3541083816128463,1.3541083824972824,1.35410838578595
biomass_boiler,power,HU,4.300547303241854,2.3348260859638392,1.7288323730261728e-07,1.745234987672849e-07,1.756251717430751e-07,2.679455573996369e-07
biomass_boiler,power,IE,0.11921813124115083,0.09660589272009966,0.02002291884548708,2.677933959107112e-08,2.753409302997518e-08,7.823283017372733e-08
biomass_boiler,power,IT,20.959252896483243,12.889074921381056,6.84671564269707,5.016346522081378,5.01634652262501,0.010478364619889612
biomass_boiler,power,LT,1.702482760804961,1.5961986321170316,1.1451776266217542,0.2900452854710255,0.2747932154867198,0.26557137624513666
