technology,capacity_type,location,0,1,2,3,4,5
carbon_pipeline,power,BE-DE,5.307398607264393e-09,1.6649248619665526e-09,2.003534961447196e-09,1.1545318969896043e-09,2.5551260406462417e-09,6.027457199722571e-08
carbon_pipeline,power,BE-FR,4.7285429424877785e-09,1.470251536141488e-09,2.5960934004231746e-09,1.948929983805855e-08,2.601182039431405e-09,5.125628308429147e-07
carbon_pipeline,power,BE-LU,1.3358928773047608e-08,3.754080143941577e-09,4.967281700755831e-09,5.796988737160967e-09,5.8888679462868995e-09,2.16456533975013e-07
carbon_pipeline,power,BE-NL,1.2060775198305417e-08,4.6899594005239705e-09,3.365732237758134e-07,2.843535037825481e-10,4.826761484502286e-10,8.871552855946028e-09
carbon_pipeline,power,BE-NO,1.6549774023491714e-09,5.39503530686106e-10,7.973150010330245e-10,1.1965521412730008e-09,6.8503274695180324e-09,3.402329090852352e-08
carbon_pipeline,power,BE-UK,4.0019210357950065e-09,2.7439677752956762e-09,7.856861861360047e-09,0.11124555200941301,0.10638019923210777,7.997221515767106e-09
carbon_pipeline,power,BG-EL,6.061921825735683e-09,8.173307376111949e-09,1.8569240166416573e-08,3.96569609189775e-08,0.33413942336876595,1.1557818523637806e-07
carbon_pipeline,power,BG-RO,6.611667547409405e-09,1.3190184353013415e-09,1.5480010213277771e-09,2.0013689777451632e-09,3.023419995371873e-09,6.401304755023953e-08
carbon_pipeline,power,CH-AT,5.136171648568216e-09,1.6591027139960132e-09,2.5489412288038613e-09,9.100382952927337e-10,1.5620042627155443e-09,6.221395315303346e-08
carbon_pipeline,power,CH-DE,5.100489865457707e-09,1.4173552164107318e-09,2.262231581235102e-09,5.766616140239734e-10,2.406928427729731e-09,8.037463348302879e-08
carbon_pipeline,power,CH-FR,5.82160900771272e-09,1.2095452999062006e-09,7.025520081639013e-09,0.09331030987215576,0.021083541030735554,5.753257795122371e-08
carbon_pipeline,power,CH-IT,4.250161581157931e-09,3.6912804974220038e-09,1.0756736598018062e-08,3.968531437327694e-10,6.332962692422955e-10,1.2273871456711814e-07
carbon_pipeline,power,CZ-AT,8.23479752579308e-09,3.7192359723289664e-09,4.427308403079186e-09,6.936914730973509e-09,7.270750668289122e-10,1.1008509131338232e-07
carbon_pipeline,power,CZ-DE,7.981377637225508e-09,2.399146622292707e-09,3.334448608397057e-09,2.151606773620696e-09,4.518261243380784e-09,2.1301320354475637e-07
carbon_pipeline,power,CZ-PL,5.775499364754424e-09,1.4350506105341572e-09,1.881227006191366e-09,2.63592032212602e-09,3.221760812863843e-08,6.071616931142416e-08
carbon_pipeline,power,CZ-SK,6.480190542709835e-09,1.9639945267784405e-09,2.4105609915657256e-09,3.3700596127705326e-09,4.6151053211541325e-09,9.43562786183944e-08
carbon_pipeline,power,DE-AT,4.591940852413922e-09,1.512640628337601e-09,1.687263558181699e-09,4.010393114670649e-09,2.3078849060617164e-09,9.736636255001753e-08
carbon_pipeline,power,DE-BE,6.06942784203677e-09,1.478478222191625e-09,1.4915962356050445e-09,1.937472062095664e-08,1.49029036516954e-08,1.9768084131271407e-07
carbon_pipeline,power,DE-CH,4.299921815531259e-09,1.3140826382127492e-09,1.2080004579383557e-09,7.02661404750668e-09,4.765758390736735e-09,8.493060683191911e-08
carbon_pipeline,power,DE-CZ,5.244971793368843e-09,1.5179285308585115e-09,1.7095494246157225e-09,3.0579789762175614e-09,6.374781578499424e-09,9.031763167438065e-08
carbon_pipeline,power,DE-DK,4.753012010308411e-09,4.85797804875557e-09,1.5371588509157223e-08,2.533165800332795,2.376762178618155e-08,1.4612318205233238e-08
carbon_pipeline,power,DE-FR,3.2164659803486935e-09,9.301611480693273e-10,1.2888037079190908e-09,2.5015223647087224e-08,3.0436470795640818e-09,9.491795020116178e-08
carbon_pipeline,power,DE-LU,7.114115337933906e-09,1.6482506769723338e-09,1.7869333440211377e-09,3.578653172820248e-08,7.226861041694219e-09,2.076139490080464e-07
carbon_pipeline,power,DE-NL,7.37255562153525e-09,2.244057697513631e-09,0.285387720462465,1.635608749644959,4.397369689755317e-08,4.880816264142245e-09
carbon_pipeline,power,DE-NO,1.8143138104419274e-09,5.880131049887967e-10,8.45596452876156e-10,2.7467608079269855e-09,0.14137345486773337,1.2924956775504506e-09
carbon_pipeline,power,DE-PL,3.5189842734390915e-09,9.556657780023473e-10,1.1575803932908817e-09,1.9805657874896214e-09,9.988720930116504e-09,5.085835966884839e-08
carbon_pipeline,power,DE-SE,2.1171194604718097e-09,6.495732215078652e-10,9.101604751297969e-10,2.7453504187101124e-09,5.422912451013468e-07,1.4752888683102635e-09
carbon_pipeline,power,DE-UK,2.782848858588234e-09,1.385599108371165e-09,1.883785613957859e-09,0.8704880533949921,0.9065568268014638,3.1822536497429856e-09
carbon_pipeline,power,DK-DE,3.9743842276335365e-09,7.815841430689219e-10,1.0558550290834385e-09,1.3500095742641151e-09,2.1834184190167745e-09,4.060237286446161e-08
carbon_pipeline,power,DK-NL,4.477109550648376e-09,8.054933460558421e-10,1.5085701489885202e-09,1.6911315333996248e-09,2.7534622720631544e-09,5.505348723849658e-08
carbon_pipeline,power,DK-NO,2.6127371959412007e-09,5.402363896477042e-10,8.157012038174075e-10,2.4641468738860506e-09,2.091623830430539e-07,1.5042679732062874e-09
carbon_pipeline,power,DK-SE,3.132011667830241e-09,5.799733173418505e-10,8.766487561431907e-10,2.3018552389619173e-09,1.0022569563797933e-07,2.984862892955711e-09
carbon_pipeline,power,DK-UK,3.0644188811379193e-09,8.695818370224399e-10,1.0156116057891435e-09,3.849335333931081e-09,3.3813120798118143e-09,5.9394814191831096e-08
carbon_pipeline,power,EE-FI,5.310360966174909e-09,3.186308614560859e-09,4.701728019955505e-09,1.0664347556007842e-08,6.371786847560957e-09,9.09442977492518e-08
carbon_pipeline,power,EE-LV,8.874009280978798e-09,2.6228171267847495e-09,2.4545649593285e-09,2.7128264225444504e-09,5.580556474381291e-09,9.540093433350881e-08
carbon_pipeline,power,EL-BG,5.055230039599262e-09,1.0850505292052748e-09,1.6836661780982094e-09,1.9095842837705212e-09,2.495221138309738e-09,4.739601446840743e-08
carbon_pipeline,power,EL-IT,2.8097243926360228e-09,6.494682018864351e-10,6.622688653121108e-10,8.792710472210275e-10,1.130514192611134e-09,3.0729862403392864e-08
carbon_pipeline,power,ES-FR,4.321271679990466e-09,2.2733904222356624e-09,3.312542224276048e-09,1.043218461331586e-08,7.13567517113998e-09,1.0090735916477572e-07
carbon_pipeline,power,ES-PT,4.7741523674986535e-09,1.3980772216517968e-09,1.510480243858619e-09,1.8236688881358004e-09,2.8045286073569373e-09,4.5071337943977614e-08
carbon_pipeline,power,FI-EE,2.9320736828542513e-09,8.705900536796112e-10,9.039885561546256e-10,1.0637566504228926e-09,1.7584798106674724e-09,2.8596818512111067e-08
carbon_pipeline,power,FI-NO,6.407383109837375e-09,2.8626053994160044e-09,3.5646479553367926e-09,4.275657065984268e-09,1.1875932756350482,9.473672885611457e-08
carbon_pipeline,power,FI-SE,4.924735207030924e-09,1.6314199707585397e-09,1.6415026893411634e-09,1.6608191378883472e-09,5.365704093250924e-09,6.384912826353116e-08
carbon_pipeline,power,FR-BE,4.975813304162372e-09,1.401147474345825e-09,1.104038759235772e-09,9.952899668504075e-10,2.2259576955430393e-09,9.057015160085591e-08
carbon_pipeline,power,FR-CH,4.530258074270196e-09,1.3898636499748702e-09,1.1437610318886912e-09,1.4007366247871875e-09,2.49751363523628e-09,4.271596005933382e-08
carbon_pipeline,power,FR-DE,3.097129032369284e-09,9.278321880520671e-10,8.709314677272718e-10,6.264037423367471e-10,1.4452133962723082e-09,3.254019692411466e-08
carbon_pipeline,power,FR-ES,2.3457016173836183e-09,7.060716107698514e-10,7.991727664850527e-10,1.1059751530089667e-09,1.4803135510257028e-09,2.2878428323184196e-08
carbon_pipeline,power,FR-IT,2.5781754461924898e-09,1.2438010244615676e-09,1.1306615873384092e-09,6.611580787879798e-10,1.3901465335435386e-09,3.5250033111878986e-08
carbon_pipeline,power,FR-LU,5.240862829838373e-09,1.4246362455091721e-09,1.1974634896238658e-09,1.0297706204081286e-09,2.1797041610466674e-09,6.757591589925854e-08
carbon_pipeline,power,FR-NO,1.2791546516623815e-09,4.0388499072649593e-10,4.83378072277954e-10,4.960028114922378e-10,1.9839717659910786e-09,1.955153326757039e-08
carbon_pipeline,power,FR-UK,2.916857874989084e-09,1.4489370202438757e-09,1.5119913033995678e-09,9.024267358219539e-10,2.4686819058708813e-09,9.17503576393116e-08
carbon_pipeline,power,HR-HU,6.1202063643054865e-09,1.6217249200281118e-09,1.6671596332922269e-09,2.6229380949395355e-09,5.349355669171673e-09,7.180695557388952e-08
carbon_pipeline,power,HR-SI,1.010347287532312e-08,3.588317564926881e-09,3.182334006677484e-09,1.0641723705178868e-08,2.220064687214089e-09,1.351831817891271e-07
carbon_pipeline,power,HU-AT,5.667422568759545e-09,1.7979541017327292e-09,1.6323995500660207e-09,2.3879305440529137e-09,1.1687891613324838e-09,5.6257530901308055e-08
carbon_pipeline,power,HU-HR,7.574075633855619e-09,2.878967325235216e-09,4.994230109528552e-09,1.903895134302336e-09,2.0929890787225613e-09,1.1526752991009141e-07
carbon_pipeline,power,HU-RO,4.430898647970625e-09,1.879511382724969e-09,2.4733346171027657e-09,5.205845038395488e-09,2.3865949197378116e-08,1.610061484432372e-07
carbon_pipeline,power,HU-SI,6.6331208664946765e-09,2.821881064282226e-09,3.761003785111855e-09,4.008864486965782e-09,7.847726382037084e-10,6.855256404825404e-08
carbon_pipeline,power,HU-SK,1.2349939273563655e-08,2.8224928909867757e-09,2.9920297977785974e-09,4.1237126211854145e-09,9.604641721507833e-09,1.617957052586691e-07
carbon_pipeline,power,IE-UK,5.9061409773640325e-09,2.6509070509835535e-09,3.0754364871514445e-09,3.7098092399765903e-09,7.721647742674698e-10,5.181892930567098e-08
carbon_pipeline,power,IT-AT,4.373610106856407e-09,8.001494662898682e-10,1.1020400388298995e-09,1.27594376582089e-09,1.876644556896535e-09,4.22080402485167e-08
carbon_pipeline,power,IT-CH,4.3253629195489105e-09,6.969265195966963e-10,9.57710680689647e-10,1.4871098658213444e-09,2.937481402598111e-09,4.855505878379868e-08
carbon_pipeline,power,IT-EL,2.489920163958416e-09,8.889390098337226e-10,1.173846681182839e-09,1.7824398704828526e-09,1.2211708588978275e-08,9.859865765490607e-08
carbon_pipeline,power,IT-FR,2.862278810579123e-09,4.5819310373582744e-10,6.862040964275021e-10,1.7352743963837518e-09,3.5315738342537754e-09,5.0945926228949255e-08
carbon_pipeline,power,IT-SI,5.679040955925088e-09,1.0029412673634585e-09,1.4976401866901716e-09,1.6794608822344064e-09,2.5570774614415887e-09,5.3714508250127734e-08
carbon_pipeline,power,LT-LV,1.1319454278355954e-08,3.3043131625494622e-09,3.6954627076443346e-09,5.40266231571067e-09,6.027987509734037e-09,1.2830712026247613e-07
carbon_pipeline,power,LT-PL,5.1835489062678705e-09,1.9827803756860563e-09,1.3322167053333905e-09,9.095650403515592e-10,2.508835630837237e-09,4.8034859112344876e-08
carbon_pipeline,power,LT-SE,3.821067211208218e-09,2.0948156671614217e-09,2.967075596768659e-09,4.952441946020985e-09,2.1224753565791444e-08,9.591424072935624e-08
carbon_pipeline,power,LU-BE,1.5954533620206854e-08,5.115557126448167e-09,4.332412249803067e-09,6.970034794487e-09,2.0582850771748373e-08,5.947604032721409e-07
carbon_pipeline,power,LU-DE,6.1336888731684734e-09,2.002651131924673e-09,2.310953283388731e-09,1.2026729038682167e-09,3.147032404805058e-09,6.865608316301076e-08
carbon_pipeline,power,LU-FR,4.9037758332733866e-09,1.5849858615776999e-09,2.7298415043418737e-09,4.2016995492456545e-08,4.011986591437101e-09,3.62269904458507e-07
carbon_pipeline,power,LV-EE,9.928498907618343e-09,3.3461979032040155e-09,4.2404351598813664e-09,7.73585183392715e-09,6.888273617499935e-09,1.2226998598400786e-07
carbon_pipeline,power,LV-LT,1.1627334020794152e-08,3.9356496176318085e-09,3.40564940480248e-09,3.6396090322687484e-09,9.355573774661665e-09,1.3196403941080046e-07
carbon_pipeline,power,NL-BE,1.0869937722692508e-08,2.6236336511767115e-09,2.1977635272378333e-09,4.8640920321714885e-09,6.037302348191098e-09,2.835496153126928e-07
carbon_pipeline,power,NL-DE,5.812271361154318e-09,1.5930756801755156e-09,1.2976206286999505e-09,1.9330842168370614e-09,3.062629940897042e-09,6.783721725088758e-08
carbon_pipeline,power,NL-DK,4.833953573134425e-09,3.339857725724819e-09,1.163864201929514e-09,4.112021568858911e-09,3.994544429076647e-09,1.6459470606636603e-07
carbon_pipeline,power,NL-NO,1.8473831586164779e-09,5.67807467281461e-10,5.813217133579324e-10,1.7286522345315878e-09,1.0865900129755343e-08,4.153223856242045e-08
carbon_pipeline,power,NL-UK,4.1848226427554575e-09,2.325455428850851e-09,9.324169421664716e-10,1.0455847498215917e-06,0.37168705634658855,0.20677889593016033
carbon_pipeline,power,NO-BE,1.4450308058758251e-09,4.062690676123637e-10,4.213120863951759e-10,5.364781531008627e-10,6.713527042317805e-10,1.436999256899924e-08
carbon_pipeline,power,NO-DE,1.5659059405446336e-09,4.552706277073667e-10,4.710005487138581e-10,5.135007763158497e-10,7.31512827249244e-10,1.4059922162949938e-08
carbon_pipeline,power,NO-DK,2.1964294957483064e-09,7.901640502782819e-10,7.320322037665064e-10,6.651633836284707e-10,8.933878240498607e-10,1.9476269817073397e-08
carbon_pipeline,power,NO-FI,4.925826815641931e-09,1.213405262044524e-09,1.4584570841390076e-09,1.8605868496671267e-09,1.8058776820834653e-09,4.341468147697815e-08
carbon_pipeline,power,NO-FR,1.1815714288258722e-09,3.495061983198783e-10,3.8606206176508957e-10,5.483581883941756e-10,5.926744228328198e-10,1.2388965580783107e-08
carbon_pipeline,power,NO-NL,1.5766028632502288e-09,4.5551064703404177e-10,5.493435528600803e-10,5.125369841801897e-10,7.125060661960451e-10,1.481459459273939e-08
carbon_pipeline,power,NO-SE,7.660174102175533e-09,2.0259621750996788e-09,2.1961266441573257e-09,2.448394431268039e-09,4.030871703308893e-09,7.62399823377242e-08
carbon_pipeline,power,NO-UK,1.542640297848565e-09,5.22100025455351e-10,5.226142509131597e-10,6.384881298745606e-10,6.913044088359529e-10,1.6588063408668786e-08
carbon_pipeline,power,PL-CZ,6.0841100695341245e-09,2.202469384947043e-09,1.8846662932268776e-09,1.8553585017690474e-09,1.508265371496211e-09,5.699383248955626e-08
carbon_pipeline,power,PL-DE,4.370061517927171e-09,1.5980078150019673e-09,1.6892099120637776e-09,1.1489996495500451e-09,1.4014780652864745e-09,5.2445374189496594e-08
carbon_pipeline,power,PL-LT,4.9338203275902225e-09,1.3564007561588562e-09,1.9079737485938396e-09,4.197303526975521e-09,2.0213002846099098e-08,1.2985574666941628e-07
carbon_pipeline,power,PL-SE,2.603300025382242e-09,9.582710160929144e-10,1.3678312363894025e-09,4.3481704403753756e-09,6.140574659170063e-08,6.700068995467666e-08
carbon_pipeline,power,PL-SK,5.9786300915429316e-09,2.1675304545596114e-09,2.2158551812110506e-09,2.3187978080140145e-09,1.7168536888626875e-09,7.134672522995583e-08
carbon_pipeline,power,PT-ES,5.698966526253099e-09,2.1258523205263177e-09,2.6292672717309875e-09,4.417711176238146e-09,4.577310019285565e-09,7.217986465591715e-08
carbon_pipeline,power,RO-BG,6.4962161059655655e-09,4.162103130903421e-09,6.7409963982177826e-09,9.855295074760216e-09,2.591731542322558e-08,1.9058289284941344e-07
carbon_pipeline,power,RO-HU,5.734894927757051e-09,1.0939012676328624e-09,9.156044646673733e-10,1.132821760359507e-09,2.049010170076057e-09,6.415612836290645e-08
carbon_pipeline,power,SE-DE,1.7897258526301805e-09,5.178058789419158e-10,5.354000436413415e-10,5.835087244256262e-10,8.160552842190672e-10,1.631864061426789e-08
carbon_pipeline,power,SE-DK,2.668849643505866e-09,1.0894608829994966e-09,9.865384781171066e-10,7.583021910681092e-10,9.597574394497261e-10,2.4421188306771456e-08
carbon_pipeline,power,SE-FI,4.533095312889847e-09,1.2048491430118084e-09,1.468731844675772e-09,2.180445427150814e-09,1.6656303093385906e-09,4.180312347692822e-08
carbon_pipeline,power,SE-LT,2.405597545148088e-09,6.901439666170819e-10,7.464219352379282e-10,8.080822960141544e-10,1.2801156907614623e-09,2.186205092720955e-08
carbon_pipeline,power,SE-NO,1.0440878635051797e-08,4.811781604332044e-09,8.103506687925444e-09,1.001168201872553e-07,1.745971680525604,1.0625170479008362e-07
carbon_pipeline,power,SE-PL,1.9697508139264694e-09,5.640930882096008e-10,5.801648579768076e-10,6.604955625941447e-10,9.950753931238172e-10,1.7708510220820152e-08
carbon_pipeline,power,SI-AT,1.1030949129496251e-08,2.3970740909560906e-09,2.1829010844054157e-09,2.921638732466869e-09,4.7215959486997385e-09,1.3906550484033745e-07
carbon_pipeline,power,SI-HR,1.1951379230141867e-08,2.1825339528138467e-09,4.2523270614924204e-09,2.095252753998929e-09,1.1567858715646559e-08,2.7407675231060825e-07
carbon_pipeline,power,SI-HU,5.897196794670012e-09,1.3957371555740454e-09,1.5469029153772754e-09,1.6191013791456307e-09,5.601658152917951e-09,6.198398788637322e-08
carbon_pipeline,power,SI-IT,5.886668209711989e-09,8.665019489918174e-09,2.4253133700790808e-08,3.809140794777705e-08,5.795520200180759e-09,1.5598028892293084e-07
carbon_pipeline,power,SK-AT,5.397707821692457e-09,2.0168085080578618e-09,1.923129283924946e-09,2.418982920467277e-09,8.774104083742362e-10,5.057620205802436e-08
carbon_pipeline,power,SK-CZ,7.259885323806753e-09,1.9989794680696756e-09,1.7849814076266447e-09,2.2060574007467407e-09,3.2456713038071426e-09,9.334173765074769e-08
carbon_pipeline,power,SK-HU,1.2447351789074342e-08,5.184307537436175e-09,7.148529112498197e-09,7.4424009275049715e-09,7.065471266315912e-09,2.5788716965271643e-07
carbon_pipeline,power,SK-PL,6.166282902115474e-09,1.4645971371022723e-09,1.7467679599557741e-09,2.043875296683234e-09,2.6928731220214742e-08,1.0501920578420327e-07
carbon_pipeline,power,UK-BE,3.6106983733419027e-09,6.948003792042425e-10,8.704750395656515e-10,1.2013736847778306e-09,1.8391547084336213e-09,3.646539227521998e-08
carbon_pipeline,power,UK-DE,2.544591980691599e-09,5.854293437911802e-10,6.957428640748015e-10,7.19242581475526e-10,1.366195058429211e-09,2.4912073245104817e-08
carbon_pipeline,power,UK-DK,3.0101730173516328e-09,9.135450740201492e-10,9.705273233934394e-10,7.998167057026452e-10,1.4619442840826898e-09,3.207103212652235e-08
carbon_pipeline,power,UK-FR,2.7119308558313057e-09,5.822041393176196e-10,7.886041283004221e-10,1.3056985397627442e-09,1.6581190870056946e-09,3.719132113544772e-08
carbon_pipeline,power,UK-IE,6.572701687592616e-09,1.1118652882575247e-09,1.5963072088098542e-09,1.66319324494895e-09,0.19870902852406364,1.0673638635537218e-07
carbon_pipeline,power,UK-NL,3.7987282036726646e-09,7.606573165292062e-10,1.2781190158740391e-09,1.020959269080935e-09,1.8456169192457474e-09,3.8223126283026204e-08
carbon_pipeline,power,UK-NO,1.7239642125599448e-09,4.2925249862556694e-10,5.625341510118257e-10,7.479675772789052e-10,2.6950849258105937e-09,2.3891322416885306e-08
carbon_storage,power,AT,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,BE,7.597649867320045e-09,3.869912563753709e-09,1.5863872753096329,0.4455761831442289,3.1336730215750923e-10,5.511859786377834e-11
carbon_storage,power,BG,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,CH,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,CZ,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,DE,6.536451330895169e-09,2.5008082544620468e-09,0.20935771603073586,0.2358477541559111,1.5532205399309805e-10,4.192695427996302e-11
carbon_storage,power,DK,3.012945845422917e-09,5.162286959485242e-09,5.64422827185994e-10,2.8538812687463047,9.401553948555805e-10,6.726290382464361e-11
carbon_storage,power,EE,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,EL,2.9900134535267912e-09,6.166350329594018e-11,3.5711005333062685e-10,3.822408951170841e-09,0.6765981661327434,9.154256049428954e-11
carbon_storage,power,ES,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,FI,4.181289422185896e-09,2.669930109959565e-09,5.137700136713308e-09,3.3030259085431914e-08,0.04566205528582882,8.241137306680741e-11
carbon_storage,power,FR,7.943793683830727e-09,2.4296808655915845e-09,1.4560455542435984e-08,1.3232592926496998,0.09226579645798866,7.229881474506856e-11
carbon_storage,power,HR,8.072228784025542e-09,4.3189145925764806e-09,3.9541783619413705e-08,0.027967984399817927,1.2922643896141502e-10,3.232120237587181e-11
carbon_storage,power,HU,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,IE,5.167270632142868e-09,1.4443433559050743e-09,2.788236393175066e-09,1.713260699851796e-08,0.2853881011417461,1.0267719227390223e-10
carbon_storage,power,IT,2.7526658745683876e-09,6.675516651035276e-11,1.5177658646599282e-10,0.4537671195678774,6.517524159593947e-10,5.681604543627819e-11
carbon_storage,power,LT,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,LU,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,LV,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,NL,6.678027471866121e-09,4.174691845291777e-10,1.5544971425378195e-10,1.7808219101092735,3.5641140697188936e-10,5.772981055588786e-11
carbon_storage,power,NO,3.285467919703025e-11,1.4142463821043208e-09,3.422674377037289e-10,2.906227767286855e-10,3.0970319612757997,0.0799086757209209
carbon_storage,power,PL,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,PT,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,RO,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,SE,4.990446097568941e-09,2.1055228727345993e-09,3.0114354222113705e-09,2.9568542989613128e-08,0.3538812386770193,1.1656436068423806e-10
carbon_storage,power,SI,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,SK,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,UK,2.742471744344953e-09,6.095783236810034e-11,5.956619049723679e-11,3.0695727079992044e-10,1.392694060600811,9.08573221687504e-11
hard_coal_plant_CCS,power,AT,1.3430082992204883e-09,1.5476697191338214e-09,3.305238552958813e-09,2.641071129748707e-10,1.7802376314788253e-10,1.3060929916070547e-08
hard_coal_plant_CCS,power,BE,1.3422069673077107e-09,1.8464146620768265e-09,4.377435691748511e-09,3.644608670853573e-10,1.8704161436582013e-10,1.3217518144582785e-08
hard_coal_plant_CCS,power,BG,1.0362794740019052e-09,1.7350712565320822e-09,1.9455236734074983e-09,3.7853213412469157e-10,2.3247231681745084e-10,1.3449253952771718e-08
hard_coal_plant_CCS,power,CH,1.2041930254585834e-09,1.8146599125874216e-09,2.9308813349408222e-09,4.530996939854816e-10,1.9400993500483038e-10,1.31444017267474e-08
hard_coal_plant_CCS,power,CZ,1.3095120530905343e-09,1.4707234706141787e-09,2.263888396703527e-09,2.3175002363681727e-10,1.9076988675033026e-10,1.288298134444626e-08
hard_coal_plant_CCS,power,DE,1.3921938873095033e-09,1.9351031257003943e-09,4.363207424393411e-09,1.8857964049389758e-10,1.7531107526486677e-10,1.2837467364514366e-08
hard_coal_plant_CCS,power,DK,1.3383829136576814e-09,1.4175722151169002e-09,2.764360444024855e-09,2.2823500196245383e-10,1.821555175613992e-10,1.3104439294942445e-08
hard_coal_plant_CCS,power,EE,1.2561638065639353e-09,1.130495415033498e-09,1.4240643775502246e-09,4.296961860381296e-10,3.5692056114333117e-10,1.3316261193135971e-08
hard_coal_plant_CCS,power,EL,1.0205366707410708e-09,1.1514788897364458e-09,2.3588437570940536e-09,6.890377788541377e-10,2.4221680774686266e-10,1.418056891804195e-08
hard_coal_plant_CCS,power,ES,9.7110823910709e-10,6.526695450645605e-10,8.535527727889775e-10,1.0810312906063202e-09,4.482136443947607e-10,1.2461842686694539e-08
hard_coal_plant_CCS,power,FI,1.2861616626034136e-09,1.0405297657315945e-09,1.7298172270430928e-09,1.0322329847233906e-09,5.037234940146223e-10,1.564176159812142e-08
hard_coal_plant_CCS,power,FR,1.1081139585691641e-09,1.428971961261213e-09,1.5422035444868108e-09,9.896141030445875e-10,2.991234443482818e-10,1.3302259467934917e-08
hard_coal_plant_CCS,power,HR,1.2894034352323309e-09,1.7462146115527387e-09,2.9474552263151657e-09,2.1104210561906724e-10,1.6039518813893736e-10,1.3125946215029965e-08
hard_coal_plant_CCS,power,HU,1.0308642439736253e-09,1.1527776918115298e-09,1.6713816646674746e-09,3.849908832395004e-10,2.6165105365448203e-10,1.3233665587433906e-08
hard_coal_plant_CCS,power,IE,1.0703282501807276e-09,1.3925954569594102e-09,1.6652536124085282e-09,6.386827510199259e-10,3.7847707105815766e-10,1.3728688921020226e-08
hard_coal_plant_CCS,power,IT,1.1109110920307755e-09,1.360550369439677e-09,2.9941607275499387e-09,2.721897519433719e-10,1.7163310527261498e-10,1.2925466127022862e-08
hard_coal_plant_CCS,power,LT,1.2448177269094513e-09,1.1147100771670513e-09,1.2997604576149013e-09,3.892524560336684e-10,3.72138793782628e-10,1.3137293189402044e-08
hard_coal_plant_CCS,power,LU,1.1017718865423891e-09,1.39750080187413e-09,1.3549980195233341e-09,6.67613438860519e-10,3.260909364667982e-10,1.4095556372492718e-08
hard_coal_plant_CCS,power,LV,1.2488320287167309e-09,1.1128520605057527e-09,1.290400770010877e-09,4.4051311922000715e-10,4.177228408162506e-10,1.3602399966040054e-08
hard_coal_plant_CCS,power,NL,1.1212673132868166e-09,1.7347387787500921e-09,3.566281139110061e-09,1.7577140736210818e-10,1.5965863612712547e-10,1.2779119272275743e-08
hard_coal_plant_CCS,power,NO,1.294446927070187e-09,1.1113356686249834e-09,2.0334161072875747e-09,7.995253895105167e-10,3.781048329736812e-10,1.4620164847040141e-08
hard_coal_plant_CCS,power,PL,1.2913828331405258e-09,1.5992293067787404e-09,1.993290870071952e-09,2.56691360651177e-10,2.41800329122412e-10,1.3480194982451348e-08
hard_coal_plant_CCS,power,PT,9.52388178177391e-10,6.014882519507541e-10,7.974191631247532e-10,9.172511169673767e-10,4.838461180313596e-10,1.1859877889621055e-08
hard_coal_plant_CCS,power,RO,1.0158471091995585e-09,1.283090355232262e-09,1.5793091604210833e-09,3.30362358566768e-10,2.859772990034573e-10,1.2661476149396683e-08
hard_coal_plant_CCS,power,SE,1.3037470817364593e-09,1.1152106283793373e-09,2.0535279524416657e-09,1.0368608910260316e-09,5.173703515684035e-10,1.6041193529854277e-08
hard_coal_plant_CCS,power,SI,1.0759809957720464e-09,1.2985980208637084e-09,2.6720214364446804e-09,2.0242562340063796e-10,1.7289036677188692e-10,1.3251843271993865e-08
hard_coal_plant_CCS,power,SK,1.155632256155003e-09,1.6028048486913037e-09,1.8609442618295617e-09,2.6453970807939927e-10,2.2919117688745129e-10,1.3359240111950126e-08
hard_coal_plant_CCS,power,UK,1.075624252168101e-09,1.6485951246969996e-09,2.0198846301644915e-09,5.660491693785148e-10,2.5866526989301217e-10,1.3147946310499801e-08
heat_pump,power,AT,6.093249498475482e-10,1.414955743297856e-10,7.544728047409772e-10,2.3732837091460195,13.703944447373635,4.958457843033038
heat_pump,power,BE,1.6967029078869722e-10,1.613284366088738e-10,3.873560762363521,4.380657801928779,17.927297911526534,15.466865517637606
heat_pump,power,BG,2.3905556182751035,0.8522433699067831,0.27223871076411493,3.796929433227693,5.15872492877762,0.313138338692534
heat_pump,power,CH,1.0862057032285637e-09,1.0168511466104748e-10,4.3834080258308467e-10,3.215594014891522,20.61054180840837,6.565681739274748
