technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
wind_offshore,power,LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_offshore,power,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_offshore,power,NL,1.853,2.9862,2.9862,2.9862,2.9862,2.9862,2.9862,2.9862,2.9862,2.9862,2.9862,2.9862,2.8782,2.7582,2.7582,2.7582,2.7582,2.7582,2.7582,2.7582,2.6292,2.4852,1.8852,1.8852,1.8852,1.8852,1.8852,1.8852,1.8852,1.8852
wind_offshore,power,NO,0.0023,0.0059,0.0059,0.0059,0.0059,0.0059,0.0059,0.0059,0.0059,0.0059,0.0059,0.0059,0.0059,0.0059,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036,0.0036
wind_offshore,power,PL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_offshore,power,PT,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252
wind_offshore,power,RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_offshore,power,SE,0.1914,0.1914,0.1914,0.1914,0.1914,0.1914,0.1914,0.1914,0.1914,0.1914,0.1914,0.1914,0.1914,0.081,0.081,0.051,0.051,0.051,0.003,0.003,0.003,0.003,0.003,0.888,1.6016,2.215,2.87,3.5817,3.587,3.7382
wind_offshore,power,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_offshore,power,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_offshore,power,UK,10.4329,10.4804,10.4804,10.4804,10.4804,10.4804,10.4804,10.4804,10.4204,10.3604,10.2704,10.1804,10.0804,10.0804,9.796,9.1432,8.9596,7.8028,6.8287,6.4329,5.3784,5.3784,4.6489,2.5675,0.5865,0.5865,0.5865,0.5865,0.5865,0.5865
wind_onshore,power,AT,2.6862,11.0486,11.0418,11.0474,11.0478,11.026,11.0409,11.0033,10.9414,10.8459,10.8408,10.9083,11.0291,11.0346,11.0486,11.0311,11.0486,10.9049,10.8045,10.6573,10.725,10.8018,10.8558,10.9312,10.8371,2.8715,11.0486,11.0418,11.0474,11.0478
wind_onshore,power,BE,2.1984,8.1297,8.1297,8.1297,8.1297,8.1237,8.1237,8.1119,8.1093,8.1015,8.0586,8.0884,8.0326,8.0487,7.9848,7.9557,7.9731,8.0807,8.0564,8.0304,7.8556,7.9744,7.8802,7.9776,7.998,2.3995,8.1297,8.1297,8.1297,8.1297
wind_onshore,power,BG,0.8781,0.8781,0.8781,0.8781,0.8781,0.8781,0.8781,0.8781,0.8781,0.8695,11.5755,11.5694,11.5639,11.5107,11.2527,11.8843,12.0881,12.0316,11.9296,11.9656,12.15,12.1801,15.0012,15.6389,15.6398,15.6398,15.7185,15.8111,16.0135,16.15
wind_onshore,power,CH,0.0878,0.4194,0.4194,0.4194,0.4194,0.4194,0.4194,0.4194,0.4194,0.4232,0.4312,0.4312,0.4312,0.4292,0.4252,2.413,3.7344,3.9174,3.971,4.1369,8.6944,11.8797,20.4911,20.4911,20.4911,20.1595,20.8357,21.0744,21.6698,24.0114
