technology,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
carbon_storage,EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,EL,1.8014338782771284e-07,1.8069489625789407e-07,1.8982370315256803e-07,2.0748808685938992e-07,7.350263465503257e-07,8.837532237306929e-07,1.037264174757619e-06,1.2561266537850076e-06,1.3864470747092809e-06,2.2452759539850437e-06,2.6805386233335154e-06,1.2429519747421116e-05,0.19046690195336186,0.18753397374472636,0.3099165901359176,7.701126972030184,10.306530111050863,14.564727022157467,23.60875972363565,23.72778284278043,23.718630645938642
carbon_storage,ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,FI,1.5772061698651685e-07,1.6619257073616566e-07,1.8053653310039153e-07,2.081944470941113e-07,2.2087904588334616e-07,2.4960057634878703e-07,2.8009949559592325e-07,3.293863795350019e-07,3.6163772987590557e-07,3.966867704047998e-07,4.5105654511530297e-07,5.058761458597858e-07,5.93806218359026e-07,7.197414054251908e-07,9.72433231203053e-07,1.6391813226930025e-06,1.5999992074046352,1.599999610821411,1.5963408759326192,1.596388943022593,1.595906206797331
carbon_storage,FR,3.250908308935382e-07,3.567685008587168e-07,3.9825266521908554e-07,4.6694033950827184e-07,4.316906896678014e-07,4.917235889696487e-07,5.294096335560209e-07,6.329243611346626e-07,7.776733638881164e-07,9.352425365327449e-07,1.2082290112964129e-06,1.6271435948108234e-06,2.8041290553186818e-06,4.5204996313283695e-06,7.177535222036317e-06,5.957065604698812,49.56789430856516,49.582923080971334,49.57571584643758,49.57571589083729,49.57571619051187
carbon_storage,HR,3.303654452099588e-07,3.4965025078620546e-07,3.876319887341575e-07,4.595208376602108e-07,3.957263407240875e-07,4.463738672948224e-07,5.130225648331962e-07,7.263488674259335e-07,8.880001092718116e-07,1.2698369042862674e-06,1.7982464805903513e-06,2.814794287773494e-06,0.8483251483034071,0.8244982095574116,0.9799985279594894,0.9799993964416615,0.9799996916352766,0.9799997787636123,0.9799997814589974,0.9799997515868472,0.9799997649986473
carbon_storage,HU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,IE,2.1805912239508793e-07,2.3111992394877445e-07,2.468610592445478e-07,2.7362120022404476e-07,2.3412563641444702e-07,2.518788230004472e-07,2.6967079047196915e-07,2.951732809208658e-07,3.2544998085593937e-07,3.5206428453316533e-07,4.1192599721007915e-07,4.5253397622358013e-07,5.960010750233871e-07,7.104138695530557e-07,9.67995390183625e-07,2.9688510862243277e-06,2.7942946370172645,2.794296115789348,4.075454068657573,8.34192180841338,8.38299047359617
carbon_storage,IT,1.5186873455140644e-07,1.5026516845141126e-07,1.5598682144033232e-07,1.6609947273694506e-07,1.1402381133932835e-06,1.5820373566577798e-06,1.9464943732409175e-06,2.9509596907173517e-06,3.6199415603130696e-06,4.181041070529506e-06,4.913546317123076e-06,5.682439287698537e-06,0.07693917307888685,0.07659849899266952,15.999996963026238,15.99999856260226,15.999999267309711,15.999999415143463,15.999999413969427,15.999999368670947,15.99999939771156
carbon_storage,LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,NL,2.08888858733982e-07,2.075867061854838e-07,2.25301771050019e-07,2.3898465272854873e-07,2.2568878781452769e-07,2.449851311675645e-07,1.538077898079561e-06,3.203636565384041e-06,4.314440401217496e-05,7.943626053683308,7.492647366596313,7.284353821962404,20.263596651653742,57.11904442186015,63.22774137750925,64.3244991763358,66.33365630357197,67.79836665537503,68.19279057736935,68.93003689553856,68.89030194944957
carbon_storage,NO,5.532271932622048e-07,5.827458481367966e-07,6.212358736343045e-07,7.447585097517315e-07,7.590741366108276e-07,9.077574745895492e-07,9.940471947708671e-07,1.2603530413394773e-06,1.4440723569045443e-06,1.613859761910341e-06,1.8710854415196257e-06,2.3842555711333578e-06,3.0599193745413056e-06,4.094065201404543e-06,6.226294861685632e-06,4.644947937323185,8.799997867993552,36.85030262976116,48.31188670459619,112.70947099404282,112.92434139494434
carbon_storage,PL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,SE,2.0325102387728478e-07,2.1440563110467607e-07,2.3017376295587469e-07,2.5938004619846976e-07,2.6641585496909005e-07,2.8642758486427994e-07,3.1736803473439403e-07,3.6436916809165095e-07,4.0149139619271277e-07,4.4036936496014614e-07,5.015632022561545e-07,5.543288363418084e-07,6.38894263808375e-07,7.494240555005812e-07,9.125220868996694e-07,1.2698371862676911e-06,12.399999362741132,12.399999241998241,12.388961180957878,12.353629718893863,12.393972942769384
carbon_storage,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,UK,5.3207382878098844e-08,7.288861075957938e-08,1.1713220865243116e-07,1.7430386983867006e-07,7.152153161518512e-07,8.788301433998537e-07,9.002457700880558e-07,1.1006963481116277e-06,1.4003699718462388e-06,1.6826354060403428e-06,2.2731251505840964e-06,3.147173313982131e-06,5.317699026905376e-06,4.897953673994267,16.263432932363944,26.22535350673746,27.456595232181655,65.67607436237824,72.67371678092309,74.28686349694102,74.3913416537111
hard_coal_plant_CCS,AT,3.6131544527547846e-07,3.6087638278731405e-07,3.748034573609211e-07,3.833026983293156e-07,5.778678740210682e-07,8.281467577645828e-07,1.1517348582227133e-06,1.7747459125545608e-06,1.7931792835860326e-06,1.8219830427671185e-06,1.8332902503340432e-06,1.8314468364344743e-06,1.8278832522829375e-06,1.8179665018254837e-06,1.8025506372318171e-06,1.7911186280036968e-06,1.772254737474284e-06,1.7430256316218696e-06,1.7030582819613451e-06,1.668664051934219e-06,1.6066318375900975e-06
hard_coal_plant_CCS,BE,2.8904105323812574e-07,3.076356212432556e-07,3.3539500381022034e-07,3.556251717131819e-07,5.633424744438304e-07,8.476839357385204e-07,1.283989262175947e-06,2.1845439884605677e-06,2.2098523635805664e-06,2.243915594297302e-06,2.2750366421985585e-06,2.2791698216864925e-06,2.273014629454139e-06,2.2711733713228814e-06,2.269490800311345e-06,2.2585971205219997e-06,2.2469754493392757e-06,2.2187159575845122e-06,2.1843342560510237e-06,2.1321046124287305e-06,2.005606885093746e-06
hard_coal_plant_CCS,BG,2.3358189112459043e-07,2.575493664518523e-07,2.8788176237623784e-07,3.212963681110443e-07,5.54488027014113e-07,6.729026477038902e-07,8.308131068682382e-07,1.1407222377245535e-06,1.202279860686054e-06,1.5530996106335026e-06,1.5760004471925785e-06,1.5860384579599789e-06,1.5778073716717675e-06,1.5754579901891692e-06,1.5737931538414113e-06,1.5860370185123897e-06,1.5876876295411954e-06,1.590989950418148e-06,1.5765287137811454e-06,1.4726435174418648e-06,1.4578442643702854e-06
hard_coal_plant_CCS,CH,2.8859809536880254e-07,3.042867723316275e-07,3.326713186339844e-07,3.533651090020353e-07,5.890751232883383e-07,8.602930824879024e-07,1.201725270747079e-06,1.8067100890685242e-06,1.8220901979644398e-06,1.841662742428771e-06,1.8462698745662987e-06,1.8440404088260446e-06,1.8369941669356364e-06,1.8354560461735573e-06,1.8324906302526902e-06,1.8288190288310917e-06,1.8137769303224956e-06,1.7849408686212418e-06,1.7390946496857466e-06,1.7078114923092578e-06,1.6310096632987326e-06
hard_coal_plant_CCS,CZ,3.5592565489721864e-07,3.562137983121133e-07,3.6980949750336953e-07,3.797182346466272e-07,5.606985682874655e-07,7.858042172800026e-07,1.0525662833386381e-06,1.506735958499791e-06,1.5307814807695286e-06,1.5489781754301348e-06,1.5500943551289143e-06,1.5475899573117156e-06,1.5423906197360092e-06,1.5395184685187642e-06,1.5321399025158984e-06,1.527225459888979e-06,1.511716072990712e-06,1.4870124860953756e-06,1.455482290615546e-06,1.4318600266128758e-06,1.3776613168746825e-06
hard_coal_plant_CCS,DE,3.8153934965801874e-07,3.808181179592229e-07,3.9486573002923207e-07,4.0303444073520945e-07,6.172163415308797e-07,9.265192533614043e-07,1.4245701862321475e-06,2.2566265644797297e-06,2.2660282884179084e-06,2.2803059738394558e-06,2.271201052178614e-06,2.2673463689482012e-06,2.2543927538358075e-06,2.2437601574911163e-06,2.230582801428758e-06,2.2258083979256624e-06,2.2118109551404175e-06,2.173386295734546e-06,2.101221615993191e-06,2.0802545957412266e-06,1.955338228001093e-06
hard_coal_plant_CCS,DK,3.6059316587973225e-07,3.5835093001029734e-07,3.6801525527706355e-07,3.8103360900587024e-07,5.209057549989278e-07,7.725066500860576e-07,1.0196681223477957e-06,1.6006739614870377e-06,1.677200209336566e-06,1.704265403271342e-06,1.7045127970570543e-06,1.7054918614951522e-06,1.7002317930309523e-06,1.6952411288710169e-06,1.6879755257749822e-06,1.6694720818939265e-06,1.6784228787368794e-06,1.6355452237080066e-06,1.588969931638693e-06,1.5579988081355976e-06,1.494812001738845e-06
hard_coal_plant_CCS,EE,3.4081557755536393e-07,3.399417399131705e-07,3.488249843925702e-07,3.6531720448895656e-07,4.768268291662262e-07,6.326358213490909e-07,7.787062525181749e-07,1.0167944912888482e-06,1.0499530703261262e-06,1.0885586229271266e-06,1.1308343869169272e-06,1.1553268211482193e-06,1.179830562802899e-06,1.201160389917701e-06,1.2137060559465656e-06,1.2214015617625102e-06,1.2115697784193432e-06,1.198799652273461e-06,1.1972685412285776e-06,1.1921239899001308e-06,1.1773285227389931e-06
hard_coal_plant_CCS,EL,2.464594353287854e-07,2.677646157566468e-07,2.950918423438966e-07,3.175860452119726e-07,4.485875825152611e-07,5.893673301351452e-07,7.764256508182296e-07,1.0535017202418303e-06,1.1061761598052735e-06,1.2032385104739864e-06,1.3579699399313035e-06,1.432967955494982e-06,1.4687888256220854e-06,1.4846321651275988e-06,1.4943259003488035e-06,1.5108895018872725e-06,1.5204590016642544e-06,1.529284144619654e-06,1.5181041041642568e-06,1.425103268924393e-06,1.4171231998956657e-06
hard_coal_plant_CCS,ES,2.3508227894440213e-07,2.556933182423216e-07,2.7774397357116666e-07,2.950024247479395e-07,3.578737651475962e-07,4.2733833576367353e-07,4.967030653604111e-07,5.722723546691572e-07,5.972573114278014e-07,6.272614974746237e-07,6.597749897864902e-07,6.966217730139391e-07,7.2622758537908e-07,7.591048572205609e-07,7.92242651051343e-07,8.275553259883572e-07,8.593181610116362e-07,8.897579071377056e-07,9.018191252846938e-07,9.157450631099134e-07,9.38043439729003e-07
hard_coal_plant_CCS,FI,3.348411743542142e-07,3.3521060761808373e-07,3.433078402060137e-07,3.628861171569142e-07,4.6584247163644633e-07,5.927751633088975e-07,7.048962032423513e-07,8.853916681970228e-07,9.30542735033519e-07,9.74925968832667e-07,1.0239837268385358e-06,1.0712349497862194e-06,1.1138093612456567e-06,1.159450292631799e-06,1.207150086588007e-06,1.2359411042258132e-06,1.2661969657032596e-06,1.268589068470176e-06,1.2894419859149521e-06,1.3114325727656691e-06,1.294509267562392e-06
hard_coal_plant_CCS,FR,2.5774412608308246e-07,2.7486601963838103e-07,3.060828518982837e-07,3.338617961437555e-07,4.945779254178831e-07,6.838351776474608e-07,8.4780039192916e-07,1.0597787338890365e-06,1.0875298108988359e-06,1.1143351996035874e-06,1.1385357805592007e-06,1.1788374746320977e-06,1.2049316772143573e-06,1.218841168136185e-06,1.234564793647154e-06,1.2508379161087678e-06,1.2510545234747277e-06,1.2385607688632963e-06,1.2354357429095377e-06,1.246402399835857e-06,1.2240024266507063e-06
hard_coal_plant_CCS,HR,3.683168732787222e-07,3.6669562462613435e-07,3.802000376046083e-07,3.8541562782350596e-07,5.797205412400987e-07,8.362174207312462e-07,1.1372761928588896e-06,1.763127933742751e-06,1.787518763773608e-06,1.8201252429811988e-06,1.8283803830553579e-06,1.8312870537602355e-06,1.8355280097374497e-06,1.8208029969939318e-06,1.7982145914200835e-06,1.7797061588231032e-06,1.7556704832909473e-06,1.7328290446628332e-06,1.6778180753901341e-06,1.6214496968029278e-06,1.5658018979580649e-06
hard_coal_plant_CCS,HU,2.5274114945335767e-07,2.7066842520274017e-07,2.994125618728163e-07,3.262074390635654e-07,5.021562997715766e-07,6.681166943416952e-07,8.047711776496619e-07,9.930996712635465e-07,1.0343055035866605e-06,1.0885274354028172e-06,1.135451234557545e-06,1.1570098975895156e-06,1.1613801379562433e-06,1.163775654094552e-06,1.161431012559161e-06,1.1600752667064602e-06,1.159301116126937e-06,1.1565057161523667e-06,1.1454211102773194e-06,1.1259883917580083e-06,1.1081143171184082e-06
hard_coal_plant_CCS,IE,2.5990015955361627e-07,2.814983303043497e-07,3.0536698867596026e-07,3.284796539473858e-07,4.847282869593207e-07,6.79789719014343e-07,8.588217865515291e-07,1.1133636036242601e-06,1.1681600938297652e-06,1.2229436158962522e-06,1.2901862294738318e-06,1.3411229984854409e-06,1.3698557634582426e-06,1.3924706295522124e-06,1.4082567316425645e-06,1.4167127899004662e-06,1.4328647254506358e-06,1.4339667443745008e-06,1.451576465358425e-06,1.4386436962201074e-06,1.371431002724324e-06
hard_coal_plant_CCS,IT,2.767527749719379e-07,3.009751376505469e-07,3.293812491737092e-07,3.4053336144788223e-07,4.786152088040539e-07,6.486883453660836e-07,8.640909299250158e-07,1.6311391528435613e-06,1.6618183986918236e-06,1.6872093410365993e-06,1.7008491222866442e-06,1.7061615327983955e-06,1.7003821562349978e-06,1.6883688872448939e-06,1.6651084744608069e-06,1.652740414083881e-06,1.634137289103608e-06,1.6140116753281844e-06,1.5679011032476296e-06,1.5142071757362761e-06,1.4663482355420155e-06
hard_coal_plant_CCS,LT,3.3612204222301723e-07,3.353333967258262e-07,3.4421592627875964e-07,3.606901363050457e-07,4.712282997585258e-07,6.244800329300626e-07,7.711334199536148e-07,9.82182474675916e-07,1.0105707329353635e-06,1.0452260511960182e-06,1.0819122145767716e-06,1.103826185275279e-06,1.1197988128874015e-06,1.134371598534446e-06,1.1435305111238792e-06,1.14742778416565e-06,1.134232231116702e-06,1.1301873491624073e-06,1.1286157843970382e-06,1.122471319669376e-06,1.1072317148694495e-06
hard_coal_plant_CCS,LU,2.599649191116836e-07,2.771052063360721e-07,3.09310430519094e-07,3.366455605205013e-07,5.072814844135765e-07,7.155101747535487e-07,9.058391591276826e-07,1.0869649901973455e-06,1.0956333361672921e-06,1.1073841100087445e-06,1.1279874550323632e-06,1.1438223114761688e-06,1.1540916891925942e-06,1.1554501062741302e-06,1.1638407176643993e-06,1.1808326064434706e-06,1.1909634850914805e-06,1.1808167634820654e-06,1.1771616735823802e-06,1.188090544617104e-06,1.1685946625996534e-06
hard_coal_plant_CCS,LV,3.390454260773332e-07,3.3825244374814976e-07,3.4712985326636027e-07,3.619105089577416e-07,4.7335035255656104e-07,6.294332398741279e-07,7.786146627777454e-07,1.0027365389793242e-06,1.0378219285700993e-06,1.0753895669664588e-06,1.1095710325928952e-06,1.1338077757784199e-06,1.1542091405473457e-06,1.171877183073077e-06,1.1825085375456735e-06,1.1872602493835371e-06,1.1744088050926963e-06,1.1641623752980044e-06,1.1609279697619113e-06,1.155936301953185e-06,1.1483132630518175e-06
hard_coal_plant_CCS,NL,2.831178664416488e-07,3.014590025374199e-07,3.2558571255419984e-07,3.4300975047315006e-07,5.207096241396684e-07,7.706231575078797e-07,1.1910035224141747e-06,2.1477310252191787e-06,2.1651612634865046e-06,2.1746008232024617e-06,2.156382416425036e-06,2.1467152417526238e-06,2.1336814705712347e-06,2.1268961348711417e-06,2.0982184469313147e-06,2.091181883202185e-06,2.076128557150656e-06,2.0474462246938306e-06,2.0034409528743617e-06,1.93388249151812e-06,1.8068261609137478e-06
hard_coal_plant_CCS,NO,3.342529801324827e-07,3.351584438287131e-07,3.4374093677848256e-07,3.631106489976764e-07,4.769494649457039e-07,6.229761529084003e-07,7.517637469975339e-07,9.563880465282228e-07,1.0086146566518875e-06,1.0589223477678955e-06,1.105314700583434e-06,1.1762125384433845e-06,1.2339707777461854e-06,1.2943198646065975e-06,1.3467400522028097e-06,1.3768011664970219e-06,1.3895881475209542e-06,1.397668432805581e-06,1.4177496971283778e-06,1.4390991732939365e-06,1.4020570009543651e-06
hard_coal_plant_CCS,PL,3.511842798424366e-07,3.5110876835450447e-07,3.6272902033343644e-07,3.790451154084789e-07,5.313164723090754e-07,7.564764533578203e-07,1.0012072818594253e-06,1.4838223526796803e-06,1.495446052394145e-06,1.5090130767783018e-06,1.5155371662461601e-06,1.514019481773579e-06,1.513305801404581e-06,1.5111035554444343e-06,1.5051243030295286e-06,1.498715994163111e-06,1.4811152131656707e-06,1.4634312672974007e-06,1.425439026746987e-06,1.4059460555126873e-06,1.3639558425885595e-06
hard_coal_plant_CCS,PT,2.292800312455843e-07,2.4937501999693974e-07,2.7038442954113244e-07,2.875689867031204e-07,3.4416978428920887e-07,4.049652526879466e-07,4.6532303307593415e-07,5.31544002383966e-07,5.566898183332353e-07,5.851702626365843e-07,6.115066189448218e-07,6.447521394987832e-07,6.752193854711249e-07,7.081343652444393e-07,7.420045866373475e-07,7.785244462805855e-07,8.089805362597602e-07,8.39261317570674e-07,8.543646124162714e-07,8.708971783636727e-07,8.864861340229608e-07
hard_coal_plant_CCS,RO,2.3369229937607106e-07,2.5845136996643545e-07,2.9447753613070797e-07,3.2346627028251296e-07,5.266140996454244e-07,7.005510384181864e-07,8.6000215739673e-07,1.049728942283025e-06,1.0898972971750573e-06,1.1309043895050832e-06,1.1562093233635153e-06,1.1693898588885558e-06,1.17097919583463e-06,1.1710553404784958e-06,1.1722643057700406e-06,1.1799317338942476e-06,1.18651314819398e-06,1.188534926060143e-06,1.1786305397591143e-06,1.1305996841014268e-06,1.1161109587102366e-06
hard_coal_plant_CCS,SE,3.3974330494378255e-07,3.400871821179867e-07,3.4862585721567844e-07,3.6738084444164493e-07,4.7674710937260437e-07,6.197735756614253e-07,7.491916549327212e-07,9.729172137475012e-07,1.0208730238197736e-06,1.0682014832638912e-06,1.114202383627424e-06,1.1773253312849578e-06,1.2260235588849213e-06,1.279620149931543e-06,1.3324024565575912e-06,1.3669121058434345e-06,1.3850031634665737e-06,1.3998147807166241e-06,1.4286165813207844e-06,1.4605572206087154e-06,1.4300236364760785e-06
hard_coal_plant_CCS,SI,2.740251510648068e-07,2.917028398810803e-07,3.2055550134428e-07,3.3899935253544816e-07,5.348101426266325e-07,7.416339105058477e-07,9.422501525272779e-07,1.2950046497818655e-06,1.3270643864692587e-06,1.3679144572104304e-06,1.3987810952725659e-06,1.404058355051359e-06,1.3979183501134887e-06,1.3860141119001732e-06,1.3674460942675582e-06,1.3548384187954067e-06,1.340582270499718e-06,1.3222138023804367e-06,1.2952855230120916e-06,1.2651508450167527e-06,1.23082643873615e-06
hard_coal_plant_CCS,SK,3.2373054116479005e-07,3.2515543587594186e-07,3.388072449192047e-07,3.518810449729052e-07,5.028055000148658e-07,6.783247318943035e-07,7.958774264242134e-07,1.4313881748461197e-06,1.4544935882657878e-06,1.4735231926854415e-06,1.4685257380058852e-06,1.47064967952481e-06,1.4647626553684234e-06,1.4555865096446852e-06,1.4469419878372199e-06,1.4365495235251148e-06,1.4229758826044062e-06,1.407313453009276e-06,1.3834224411312587e-06,1.3595057210861604e-06,1.3198995478958835e-06
hard_coal_plant_CCS,UK,2.556641179657991e-07,2.762248658245674e-07,3.0021698983002194e-07,3.259778999053852e-07,4.905206806134594e-07,7.05526054212587e-07,9.380034769503868e-07,1.2773310669942725e-06,1.335374289329741e-06,1.3880993884995883e-06,1.4270891452945574e-06,1.4712485382559783e-06,1.4914165823302645e-06,1.5003028895821738e-06,1.50654829652632e-06,1.5137352441238724e-06,1.5155546285911613e-06,1.4883396189249207e-06,1.4687613214059706e-06,1.4449953306995922e-06,1.3902087120429076e-06
heat_pump,AT,52.974164453328534,55.68447113934075,55.68447113978107,53.870937706413905,45.418591683859844,41.264144198896695,33.28090569561505,30.009110192648727,26.42537208713008,25.10467936976506,25.409231775305173,28.837390473919605,30.36145154781027,42.98217794625291,53.696627608932104,58.79614925815236,60.789244848068414,74.77913320255077,74.53870326584074,76.2404494786607,84.84507720988597
heat_pump,BE,48.91723964731051,51.81349060897161,51.81349060926916,50.12602737948279,46.922473230081636,42.27080560717586,35.870920427163355,34.0239918584581,29.670838653590007,40.38689354013118,79.50478966819027,97.27068008374606,110.28633114932741,143.88506872726322,143.42832254711539,162.5178301207236,164.4681707677938,185.19051137736696,190.16306426162012,193.21956804559,212.51485816901754
heat_pump,BG,68.02400680416171,68.02400680672692,68.02400681074249,65.80859902787388,63.283445615400055,60.65024109533032,59.979889449067336,59.74603749963269,58.74185165863234,57.46479316131332,54.44171793968443,54.495206740687784,54.38822168569543,54.21611896086105,54.04401623618656,54.77295489864221,54.597973651765706,54.42299253593182,65.07306736746578,68.47473723025986,68.25315356326526
heat_pump,CH,71.77540799400498,75.44763897997167,75.4476389810624,72.99045813671823,61.53826081358351,55.909344031660005,45.09274680603706,40.659747066410524,35.80409209868727,34.01466776117862,26.859821620491655,25.11461470570861,26.807204971488254,43.450062843631486,58.01415465337132,64.97050468151532,67.71791629141204,86.71994449771105,86.4411220382793,88.79378047508146,100.49924578739066
heat_pump,CZ,40.23476269516035,41.15678888072504,41.156788881210055,39.81639341561134,35.80242215056606,32.850513776448864,29.36475454372007,29.196427714312293,28.91710826840117,30.568118755665605,29.95942549078676,30.861494381347708,31.757278080697812,36.996720239563835,42.28709586910114,44.38039819829952,86.109240032379,105.73590541400296,132.00620793759663,138.0245108420246,156.3387216482728
heat_pump,DE,151.38234683909232,167.30761051615934,167.30761051661682,161.85873151696612,150.88974826127307,142.69083553650856,101.91792613832708,94.60054872791805,74.92874005702402,71.18393595035512,52.21416699952963,52.049982823296716,70.71543141694598,234.98907689153594,334.4127874966367,410.3002630190075,538.296040628686,813.798564358517,961.9159628146652,1112.186507224301,1145.4260301010163
heat_pump,DK,144.64559457382455,145.33869911214006,145.3386991117904,140.60530424535867,134.65272159173736,139.19124334258126,141.1878646660863,147.2535532414482,142.3912301967999,137.31431670583694,132.13359207004362,135.03644542533158,137.64293762516144,144.77511158076481,152.55140651410446,161.05390032677423,162.29596342884074,169.30590531184757,175.75910303211722,296.89290127757005,295.93222254221536
heat_pump,EE,1.0872055401333245,1.1293436971636515,1.129343697633421,1.0925632006343706,1.0043547817589409,0.8618840830635793,0.8057786332144297,0.6981303060548304,0.6467830231370324,0.6144579750343351,0.5821327867538145,0.7383989291497988,0.9204509408173454,1.2169514303276479,1.645403102832909,2.859953269847247,3.1346153398215444,5.03013090219643,5.013958220762967,5.256185665787192,6.2624563237287525
heat_pump,EL,422.69251017680966,422.69251018859,422.69251018500154,408.9262485261261,395.1599868912939,381.3937252265826,365.86838647166365,355.5366262392213,343.756124874284,331.47660175588817,322.7655060853847,323.92189729548426,326.14166402910433,336.6418709591418,340.29208373333535,339.20842638553995,346.62808281945206,345.51717389075264,349.97079992070775,350.39760055004984,353.0966146495222
heat_pump,ES,430.08433607058925,430.39716093314325,430.39716092871384,416.37997400697634,403.7328224825189,395.65945334976954,393.63214248036877,457.0851922788843,442.18340848442847,437.209519847536,420.1685860399495,450.8408106569588,454.1862364343269,468.57930473614823,477.6090364604448,482.55470307706986,481.0131191592738,539.0995611814794,540.3223903617096,541.563376172321,539.8108720963967
heat_pump,FI,91.14406241390306,93.18772085043605,93.18772085608624,90.15278052341851,79.96877733691589,71.54852063384276,64.83714167964858,56.00531853716266,53.092040419357005,50.438595755332244,52.60485240449706,52.43943982387247,54.648752102900644,57.150218843431425,57.11591362424606,57.377551927387366,58.78854054432853,60.1310483984072,59.946529044689285,61.36546457507148,61.33484810914695
heat_pump,FR,1852.2043641160235,1865.3077753138111,1865.3077753680218,1804.5583788041588,1791.3499287152513,1838.2287483183452,1794.6169459614873,1757.7514808463645,1726.9846681131842,1681.9723962499934,1722.775667351599,1777.0184355006909,1847.395037586157,1938.8584146663266,1955.9972432553184,1985.5731357785726,2049.6164368416685,2071.8679731341786,2125.9958938901646,2138.9341523759513,2177.799372478873
heat_pump,HR,39.104767838217796,39.884950910544184,39.88495091198529,38.585976702134566,37.28701593300264,37.52919881450046,39.245877929965275,38.77620025067669,38.0255959580433,38.91846292087649,37.93739836771253,41.84447616761839,45.58485131033689,51.83790426888048,52.68042000086834,59.819631529458,60.61788084230953,66.66531063215554,69.37609599651104,71.80488898941458,113.18135523444994
heat_pump,HU,193.72381979256252,194.15445183018437,194.15445183466576,187.83122413368585,193.75143983017261,203.83993107066735,198.08510928134595,192.0481789138764,185.72913986941327,187.2454350170459,184.31607173464877,197.51505471934706,214.22728614605444,242.6739283557034,248.29572385981686,291.7310001715904,303.9927217272395,332.07314536929704,359.3163384470955,382.99001399570847,394.1835127954862
heat_pump,IE,160.9094125821816,161.31153822574248,161.3115382254858,156.0579394793273,150.36730318992636,145.50881206640477,139.43297633369707,136.0649555119899,129.81403999258652,124.28416823521468,117.94901782129847,121.09450859997854,121.28232460640073,129.056467798626,132.58103030583385,135.16411510024926,136.31457874608444,136.51594006663873,140.67013936945472,149.85327130372917,149.36835632767162
heat_pump,IT,996.3609185669105,1004.4693115309419,1004.4693115673941,971.7557265287928,1086.7237798406748,1206.6071888149245,1236.3571018652476,1258.6380476156517,1290.803136348293,1301.642597501703,1350.9028605623716,1500.851531194775,1687.192946236943,1802.9583844685606,1809.057085974694,1875.5372634472287,1925.550746937486,1975.8441412350103,2013.7524892285664,2021.757811219408,2080.9156113639838
heat_pump,LT,68.14757777317085,68.14757777949578,68.14757778325084,65.92814554258956,64.29729959059648,64.11497673266533,61.596116282251124,59.50327912076451,59.119112586984485,56.66746283040105,53.86949648825122,55.472571480475054,55.592729395969954,63.27734162407344,63.26580916198239,65.07978789061112,68.59034685209433,74.12412283171462,76.83591858016784,79.74669063333337,79.48862933892639
heat_pump,LU,4.828974034062462,4.828974034375476,4.828974034700652,4.671703871865899,4.27317772838522,4.0881803083162644,3.4338247444687044,3.2778036498768626,3.092176092921327,2.9632506274343626,2.966685925285311,4.466109370694975,4.610344092329227,5.034679919400947,5.3625438828119965,7.149130807374476,7.375397561487424,9.454021047001026,10.096180215895087,10.063614745418814,10.565436424599307
