technology,capacity_type,location,0,1,2,3,4,5
battery,power,RO,7.255047855732602e-07,3.500759005347351e-06,17.7215963001892,24.58338745184981,49.858589252659804,80.92891096541211
battery,power,SE,7.724182468698472e-07,2.1850404053102734e-06,4.806423409550599e-06,6.8360404207286744e-06,0.00010370533396281367,0.00024960286491032796
battery,power,SI,7.563814371024217e-07,6.799033423496166e-06,6.468290352517005,11.455056144262628,5.770875030752619,2.484247353162667
battery,power,SK,8.370333004021369e-07,6.874314345487872e-06,47.04040182008226,57.12540201353626,52.764991298831895,49.67096105580789
battery,power,UK,7.500047601778683e-07,1.839742994916954e-06,3.38934925465188e-06,8.701206832640164e-06,13.576640972836667,57.76450582696981
biomass_boiler,power,AT,168.97479671056553,172.93062826029674,173.35655099405483,193.1848457319283,179.73593483470444,180.9422158080293
biomass_boiler,power,BE,44.535678981621786,10.080788326480691,3.6345716073860754e-06,3.639633411499604e-06,3.6472021749490674e-06,1.2887262030429458e-05
biomass_boiler,power,BG,113.66394924518902,97.06826827720552,42.93800281625144,8.569695974615887e-06,2.978862559858729e-05,8.278594276021933e-05
biomass_boiler,power,CH,169.89887700839407,175.258686303403,175.83577206911767,178.51668822209814,180.9327495301156,182.5671242266725
biomass_boiler,power,CZ,179.93838712597946,162.25216230509716,165.44614314617795,166.31616232622227,166.31616232020872,95.63129756207195
biomass_boiler,power,DE,659.6130914062454,719.157846790471,384.9808947255072,338.5270851718125,338.52708561519273,327.72506562356375
biomass_boiler,power,DK,75.1836751948015,51.913932918166346,26.506043302339982,7.977448168872808,1.4404788025314669e-05,3.545526920668305e-05
biomass_boiler,power,EE,53.32673303548475,54.062514120504304,55.340009694602145,61.160811126291215,60.72738729576349,56.64175327998278
biomass_boiler,power,EL,136.16281276496377,11.014296406931972,1.0899386124848707e-05,1.0905798934005546e-05,1.0928104152336667e-05,1.584100806640634e-05
biomass_boiler,power,ES,74.34296665739258,10.106124616625959,1.347871363761604,3.2922476924924376e-06,3.3192121748571434e-06,1.4278344455764143e-05
biomass_boiler,power,FI,87.65585251401546,135.9090333536707,122.3764825729475,114.47236516469253,100.970764644522,113.74781529184064
biomass_boiler,power,FR,428.6317935882565,370.1760730949219,278.00773066630984,278.0077306706184,278.0077306771898,2.788377257246031e-05
biomass_boiler,power,HR,105.34787430593413,65.27248084622349,65.88103503401544,61.796004498039636,61.79600450737222,11.25730787939432
biomass_boiler,power,HU,95.73847947888764,86.39915160601988,92.1315214463292,93.1017327991852,94.13439960532541,7.735248212865098
biomass_boiler,power,IE,3.961284163129586,0.8210341972611809,3.902553155010937e-06,3.904526835764041e-06,2.362540284511251e-06,8.861854912013385e-06
biomass_boiler,power,IT,459.99839513944096,476.1534450447487,401.1002006570365,400.67054044463555,263.91944586247104,0.00020793794491342303
biomass_boiler,power,LT,64.44785578782324,56.948645883247764,60.66899515687952,59.50017811736727,59.50017812115342,48.50547729330362
biomass_boiler,power,LU,7.791433051397784,7.858776241929429,7.899400097329174,7.899407731164641,5.392412919050984,4.292262136016566
biomass_boiler,power,LV,51.79653631492221,50.20321769862502,51.71258936964051,51.81276100928388,51.8127609742389,30.06136574768367
biomass_boiler,power,NL,59.721275195353634,28.47941951469376,7.031662124040399,3.513420815561911e-06,1.9011435893372593e-05,0.0001771522689231767
biomass_boiler,power,NO,45.69223660859941,24.52668390246133,7.161558509453524,3.7362244389268635e-06,3.7517400074875204e-06,1.0274015423741977e-05
biomass_boiler,power,PL,614.8025830690907,394.9354110090542,360.15670431512984,362.09026562566373,362.0902657271279,362.09027110685787
biomass_boiler,power,PT,12.789166766228782,2.5549670432527556,0.4069789614250374,2.7653826274640724e-06,2.7924466182993123e-06,1.3152075447721867e-05
biomass_boiler,power,RO,165.46744614060327,166.7258880060993,170.74231370371942,170.74231375526426,94.85642918622446,74.29772411860019
