technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9
carbon_pipeline,power,NO-BE,3.729469810825856e-07,4.396337047770762e-07,5.102819306002964e-07,5.705319822191831e-07,6.427587930881805e-07,7.30493116924458e-07,8.265559893358841e-07,9.516430532003738e-07,1.1981554693706143e-06,3.977693307289998e-06
carbon_pipeline,power,NO-DE,3.6469598370388895e-07,4.307836344519165e-07,4.999882980294079e-07,5.654327054176586e-07,6.224308429430431e-07,6.981529405352911e-07,7.871158654967136e-07,8.974721988453884e-07,1.082751092701311e-06,3.4539749401856396e-06
carbon_pipeline,power,NO-DK,3.3911699509584785e-07,4.110664207736901e-07,5.010710901173652e-07,5.763231742020505e-07,6.256160086087085e-07,6.894751477108603e-07,7.57640897254186e-07,8.428447125776783e-07,1.0158306736313121e-06,3.455147020117495e-06
carbon_pipeline,power,NO-FI,3.068882662941774e-07,3.6216292450686417e-07,4.1272127825142636e-07,4.7135348209457353e-07,5.362786676687222e-07,6.060346395005697e-07,6.768560446153491e-07,7.783580567974964e-07,9.429822135921708e-07,3.0457965525038706e-06
carbon_pipeline,power,NO-FR,3.970162538058675e-07,4.6713566093352975e-07,5.397521846269836e-07,6.128640842915783e-07,6.921088603376611e-07,7.802311187615522e-07,8.899108931425842e-07,1.0195245880584213e-06,1.3078564009448744e-06,4.202110689577718e-06
carbon_pipeline,power,NO-NL,3.628378599620758e-07,4.299598846319653e-07,5.117985499116e-07,5.834880418975647e-07,6.376351951923604e-07,7.022348594640657e-07,8.015244907070541e-07,9.175241139359313e-07,1.126711691790198e-06,3.677090349605335e-06
carbon_pipeline,power,NO-SE,2.937935611261029e-07,3.4922055301618023e-07,4.026274480024294e-07,4.6136692623771654e-07,5.22183184827381e-07,5.826927291113846e-07,6.708424923047394e-07,7.802217297518771e-07,9.69190823081835e-07,3.2826393257104217e-06
carbon_pipeline,power,NO-UK,3.7319203505153565e-07,4.410628854536232e-07,5.304120532204206e-07,6.107329234080453e-07,6.943896082141838e-07,7.913277038559625e-07,8.742908728829283e-07,9.875001863579808e-07,1.2224310974839688e-06,4.024710174508827e-06
carbon_pipeline,power,PL-CZ,3.399341314493066e-07,4.174419682073378e-07,5.210316891078529e-07,6.020918934231521e-07,6.579957432327722e-07,6.993573901839311e-07,7.425763984525417e-07,8.381633008597395e-07,1.0250994549096396e-06,3.709242957494474e-06
carbon_pipeline,power,PL-DE,4.117411638679488e-07,5.060517980783313e-07,6.345346758770148e-07,7.151937268045139e-07,7.528261921299701e-07,8.755112767339002e-07,9.616932037593316e-07,1.1511342709825609e-06,1.293961698681209e-06,4.135606111432649e-06
carbon_pipeline,power,PL-LT,3.288288159335345e-07,3.903647442026038e-07,4.380708899722643e-07,5.114640945874229e-07,6.533873751576523e-07,9.419373530443561e-07,1.876713148762167e-06,2.8168267428765864e-06,3.2413301704955415e-06,1.188143456813249e-05
carbon_pipeline,power,PL-SE,4.499088301168656e-07,5.699802215430164e-07,6.578517146300959e-07,7.911800415313038e-07,1.0335869690209113e-06,1.748442542860782e-06,1.4169885924848104e-05,2.1776013669602952e-05,2.193959336291946e-05,4.8942622695699535e-05
carbon_pipeline,power,PL-SK,3.243091847173624e-07,3.9784205081836045e-07,4.997939664885619e-07,5.983400271613978e-07,6.779787754396964e-07,7.172205607924727e-07,7.69549034484428e-07,8.930085806189566e-07,1.2830679126584143e-06,5.891446192955776e-06
carbon_pipeline,power,PT-ES,3.064255428975626e-07,3.751449614308539e-07,4.5599615403381417e-07,5.445749311582843e-07,6.502895682114494e-07,8.030122613909299e-07,9.628031748418923e-07,1.1202611507866437e-06,1.3661142390767867e-06,5.522486528405586e-06
carbon_pipeline,power,RO-BG,3.31728551356276e-07,3.8813416513155347e-07,6.024502051383003e-07,7.875866419202858e-07,1.0769868255802108e-06,1.4505121676973335e-06,2.6065283722939416e-06,2.7520452682631752e-06,3.5432360397436668e-06,2.8677805572112286e-05
carbon_pipeline,power,RO-HU,3.773410873074661e-07,4.6729593247584704e-07,4.918440282761011e-07,5.348843692595788e-07,5.807171277273318e-07,6.331825569324353e-07,7.022052076763004e-07,8.634662045047746e-07,1.0718356194764715e-06,4.8423821523058925e-06
carbon_pipeline,power,SE-DE,3.546385897342303e-07,4.202738197380452e-07,4.909503704845467e-07,5.558648362030534e-07,6.109722348047839e-07,6.881829456543912e-07,7.738526391861634e-07,8.83247000539582e-07,1.0709817090110381e-06,3.5235459291678056e-06
carbon_pipeline,power,SE-DK,3.3274605181765724e-07,4.097341349895317e-07,5.179574708965052e-07,6.001689480738597e-07,6.442039251336202e-07,7.076995287600942e-07,7.685176703406009e-07,8.570103233180822e-07,1.0091703502330575e-06,3.573140578793237e-06
carbon_pipeline,power,SE-FI,3.288839797267539e-07,3.9040837180455894e-07,4.4606127573661133e-07,5.12063255497106e-07,5.90973654875551e-07,6.869761306739542e-07,7.635563552431213e-07,8.821339591110035e-07,1.0535634729093036e-06,3.473119876891855e-06
carbon_pipeline,power,SE-LT,3.0807420688318054e-07,3.6251425595211565e-07,4.155881191986068e-07,4.770165239006013e-07,5.473945038663047e-07,6.323582216927922e-07,7.241794404420841e-07,8.332664306916357e-07,1.0304704765659984e-06,3.464140668723982e-06
carbon_pipeline,power,SE-NO,4.041501381580843e-07,5.087375069687585e-07,6.320165983322405e-07,7.978764290700174e-07,1.2398670646602392e-06,0.917625264336385,53.223575409308175,53.2235900286821,53.22359024693836,53.223594411187115
carbon_pipeline,power,SE-PL,3.274671660546187e-07,3.9270242619141116e-07,4.5457956884392747e-07,5.165621444747706e-07,5.751575954212227e-07,6.526851841583574e-07,7.500735038352208e-07,8.529705389254345e-07,1.04831716462005e-06,3.5068457589273048e-06
carbon_pipeline,power,SI-AT,3.1636221237920594e-07,3.679934934114643e-07,4.0671571330820394e-07,4.507809671164866e-07,5.019115883614818e-07,5.970414189317151e-07,6.90543471438554e-07,8.255559128031345e-07,1.0881339453048533e-06,4.159861857447863e-06
carbon_pipeline,power,SI-HR,3.4509234119070984e-07,4.3721425822809366e-07,4.7057598749382537e-07,5.408003331459238e-07,5.965709875655324e-07,6.501929225897212e-07,7.680892022145587e-07,1.0484951017944124e-06,2.3682692565874234e-06,3.5262698147968645e-05
carbon_pipeline,power,SI-HU,3.1195491795634353e-07,3.6710290267306465e-07,4.121051320291036e-07,4.6389801361293306e-07,5.253781550647424e-07,6.190921985666061e-07,7.735048679793076e-07,1.0301129299960247e-06,1.2860738898523744e-06,5.5697965471694285e-06
carbon_pipeline,power,SI-IT,3.419778282329178e-07,4.096046450407889e-07,1.075961334937383e-06,1.9132965878252587e-06,3.967534669773019e-06,4.517954052912707e-06,4.94268805312679e-06,5.126863117368018e-06,5.714983813562089e-06,1.9775998703842434e-05
carbon_pipeline,power,SK-AT,3.4609299984214554e-07,4.18827479327614e-07,5.218806823121231e-07,6.286891162074486e-07,7.279834651130283e-07,7.947798050413813e-07,8.441384660547639e-07,8.982181722957149e-07,1.0781660917682149e-06,3.3304384820166272e-06
carbon_pipeline,power,SK-CZ,3.491386857187449e-07,4.235236982310225e-07,4.820378287654664e-07,5.423178686370182e-07,6.002018906338158e-07,7.038570474731512e-07,7.825353288633092e-07,9.18497987686838e-07,1.1342077706903478e-06,4.765783599544617e-06
carbon_pipeline,power,SK-HU,3.1884975234627567e-07,3.9370646944761557e-07,5.047880118972118e-07,6.443553949268045e-07,7.730768686027637e-07,8.434062005033513e-07,9.889734039216432e-07,1.1078036411642242e-06,2.081679064838956e-06,1.0686480563742726e-05
carbon_pipeline,power,SK-PL,3.3686893165489555e-07,4.053911384040571e-07,4.4980011642349383e-07,5.060092954943724e-07,5.833319840439373e-07,7.792756887392825e-07,1.4280863674552355e-06,3.3944936272346706e-06,3.767344509122505e-06,1.2680276209818393e-05
carbon_pipeline,power,UK-BE,3.327276136822307e-07,3.9469914973492294e-07,4.354260421516482e-07,4.774342375734819e-07,5.367486801492246e-07,6.165310166428966e-07,7.262442877464851e-07,8.719480325199613e-07,1.2913680012303304e-06,4.337206253975672e-06
carbon_pipeline,power,UK-DE,3.491269002630399e-07,4.1484794876775856e-07,4.617284325214714e-07,5.169495494582053e-07,5.671747101996556e-07,6.360944275791761e-07,7.318290469226923e-07,8.583522793461012e-07,1.0716712672349607e-06,3.287272619906425e-06
carbon_pipeline,power,UK-DK,3.5046915453415374e-07,4.385578439705273e-07,4.99347394010907e-07,5.701599875742877e-07,6.153549861723265e-07,6.770395375556599e-07,7.674212036700791e-07,9.046002751831857e-07,1.12758142771136e-06,3.8381492274239846e-06
carbon_pipeline,power,UK-FR,3.5070244655329364e-07,4.156593173861589e-07,4.6078654680871133e-07,5.190944007595333e-07,5.91861938938551e-07,6.905996589560404e-07,8.030245120489176e-07,9.56799440021908e-07,1.5136668269678852e-06,4.6095530669141735e-06
carbon_pipeline,power,UK-IE,3.639099518232866e-07,4.2539432757045477e-07,4.603469921900863e-07,5.125038996092502e-07,5.705858125750459e-07,6.245011157621501e-07,7.23414062419908,9.107735607958634,9.107736538850604,9.107744687075703
carbon_pipeline,power,UK-NL,3.3052179158680607e-07,3.9923918110702564e-07,4.545247924482848e-07,5.150233795498901e-07,5.552226532300485e-07,6.18592501298689e-07,7.162592133606725e-07,8.385568996457884e-07,1.1032088914747963e-06,3.493532339219427e-06
carbon_pipeline,power,UK-NO,4.191016824149286e-07,5.001584457853541e-07,5.516901174511124e-07,6.250445308428367e-07,7.209075225563398e-07,8.320816179216003e-07,1.0982325713701244e-06,1.5864468520018451e-06,2.153501689435151e-06,7.415421884159566e-06
carbon_storage,power,AT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,BE,4.787739175125031e-07,5.836749378672398e-07,8.437258981525242e-07,69.52818530650946,83.16572931849569,103.2164511970528,103.21645122949478,103.21645123668831,103.21645123913308,103.21645124045577
carbon_storage,power,BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,CH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,DE,4.2340995187153823e-07,6.000167686898652e-07,6.968598988652065e-07,1.5728643184922203e-06,22.61484040932348,22.61484042913134,22.614840436175342,22.61484044026722,22.61484044206262,22.614840443152524
carbon_storage,power,DK,1.445624084489301e-07,5.522606383059934e-07,11.597354714381048,11.597354731138946,11.59735493146627,68.14287758994388,156.56427995761334,156.56427996723806,156.5642799701368,156.56427997159443
carbon_storage,power,EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,EL,2.72227980939468e-07,2.793046632450738e-07,0.4233037063446003,0.423303713762663,0.42330373020973955,0.42330524622811144,34.79206218592514,34.79206221093377,34.79206221426073,34.79206221595575
carbon_storage,power,ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,FI,2.622580403921494e-07,3.4411566056731696e-07,4.510840681199509e-07,5.903859069716281e-07,8.628722693840256e-07,3.486891287956112e-06,2.3194707889721182,2.3194708070226038,2.319470811277919,2.319470812975755
carbon_storage,power,FR,5.160300118044476e-07,6.75634619501181e-07,7.503492019537407e-07,1.1762170028897714e-06,2.29771184396866e-06,10.330010708717106,71.90359523251803,71.90359524203073,71.9035952447777,71.90359524616966
carbon_storage,power,HR,4.5239290735032954e-07,7.543978899497883e-07,9.307088601140104e-07,1.868859858977002e-06,1.4206754455815247,1.4206758610550652,1.4206758685120118,1.420675871193008,1.4206758726822546,1.4206758736665281
carbon_storage,power,HU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,IE,3.0686963263136426e-07,3.928766098970888e-07,4.463895586361449e-07,5.484531448284201e-07,7.033330571010619e-07,1.7781945846081544e-06,12.42026761387019,14.49669258037397,14.49669258611623,14.496692588141078
carbon_storage,power,IT,2.3700249152971027e-07,2.4398886842285343e-07,0.1449671735053412,0.14496718064351727,0.14496724388269747,23.194708110719223,23.19470813622755,23.194708140902687,23.194708143032383,23.19470814431147
carbon_storage,power,LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,NL,2.706913896438381e-07,3.6215959916778186e-07,14.496692957543194,14.4966929737272,14.496693018345576,104.95605430398278,104.956054339579,104.9560543471888,104.95605434964949,104.95605435098392
carbon_storage,power,NO,9.857750963170837,9.857750965369066,18.555766860928614,18.555766864768202,18.555766871336605,12.75708985140822,129.18118205131645,170.07519745517644,170.07519746436049,170.0751974609047
carbon_storage,power,PL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,SE,3.0178997019995563e-07,3.8923760759507724e-07,4.923598853282057e-07,6.204520982499905e-07,8.529841812686471e-07,1.8098688629265055e-06,17.975898770595112,17.975898804179565,17.975898809633467,17.975898811695103
carbon_storage,power,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,UK,2.288569963232868e-07,2.3407893931653238e-07,20.875237566726586,49.86862275029421,49.86862275573539,49.86862288274839,120.61248231985451,120.61248234287898,120.61248234678988,120.61248234851338
hard_coal_plant_CCS,power,AT,3.279028982429277e-07,4.026288642242188e-07,9.671815517186392e-07,1.4419127433738633e-06,1.4752724378156599e-06,1.492296269139156e-06,1.5055787472924186e-06,1.5220682747256213e-06,1.5511257042053599e-06,2.6097856141310213e-06
hard_coal_plant_CCS,power,BE,2.9096029715962105e-07,3.96553702762461e-07,1.23865492516763e-06,1.8188041220967186e-06,1.8753271427094867e-06,1.9008447529845587e-06,1.91604482603634e-06,1.932938193885304e-06,1.9562149453940926e-06,2.685590496346507e-06
hard_coal_plant_CCS,power,BG,2.5346068347906324e-07,3.284275532847062e-07,7.196831625304527e-07,1.1538484480771391e-06,1.1980676567504678e-06,1.2233071820970554e-06,1.2437547231373725e-06,1.2660588156925475e-06,1.3041131428051433e-06,2.756042354461381e-06
hard_coal_plant_CCS,power,CH,2.8872259598245493e-07,4.0173400681816184e-07,1.0583955265034772e-06,1.4268747333100539e-06,1.466171266312939e-06,1.4896570283015633e-06,1.5048513388448735e-06,1.5222413807002559e-06,1.5508853636172528e-06,2.578128348372302e-06
hard_coal_plant_CCS,power,CZ,3.232332087124274e-07,3.935433839637537e-07,9.325334674814235e-07,1.223764153710145e-06,1.255901387624924e-06,1.2743044622008185e-06,1.2892858429805073e-06,1.3087857633003719e-06,1.3434595137715305e-06,2.5021520358611463e-06
hard_coal_plant_CCS,power,DE,3.40453870929727e-07,4.166098191716455e-07,1.2522320535197781e-06,1.7643315167538214e-06,1.7930945968886654e-06,1.8171095711888196e-06,1.8337832763633865e-06,1.8535437147893056e-06,1.878642765739617e-06,2.659928478432395e-06
hard_coal_plant_CCS,power,DK,3.2693847989413976e-07,3.935197782754177e-07,9.299073220684106e-07,1.302528791239201e-06,1.3379912269863634e-06,1.3572970473383093e-06,1.3725933806594466e-06,1.3924438571695878e-06,1.4230931003580065e-06,2.5034627458799416e-06
hard_coal_plant_CCS,power,EE,3.1604991174074897e-07,3.8339841679925386e-07,7.026740021633598e-07,9.171853591991478e-07,1.0162449561238861e-06,1.0656641168201262e-06,1.0952079926941444e-06,1.1257476271931648e-06,1.1711964617426644e-06,2.5256208103608804e-06
hard_coal_plant_CCS,power,EL,2.5505837802274157e-07,3.2033530966853314e-07,6.622716767013889e-07,1.0544104486488893e-06,1.1529972760745085e-06,1.1983316856565995e-06,1.2260434374193051e-06,1.2506042264918587e-06,1.29335711946692e-06,2.8308239444363614e-06
hard_coal_plant_CCS,power,ES,2.4433321348269017e-07,3.0305377585376425e-07,4.5633564403090177e-07,5.764032780657454e-07,6.683279254401596e-07,7.837409418193047e-07,8.464163781909687e-07,9.066481242594318e-07,9.967501378443074e-07,2.632443394077396e-06
hard_coal_plant_CCS,power,FI,3.184800718117556e-07,3.867915821109774e-07,6.632813395256795e-07,8.890176324854906e-07,1.0871026377724363e-06,1.2108705735231462e-06,1.2500173846982532e-06,1.292413747528932e-06,1.3464036653222475e-06,3.015070961238029e-06
hard_coal_plant_CCS,power,FR,2.718127409178046e-07,3.7911156160168605e-07,7.38535482908845e-07,9.522035499760565e-07,1.057237249878768e-06,1.112897558993683e-06,1.1425018627717944e-06,1.172371162008905e-06,1.2111031690688308e-06,2.4730970524662637e-06
hard_coal_plant_CCS,power,HR,3.364538018384722e-07,3.7800684267920773e-07,1.034590867744524e-06,1.4137755207842153e-06,1.443825787745486e-06,1.4579424358158642e-06,1.470955200860173e-06,1.4875456480948846e-06,1.518050143696649e-06,2.5676524896785733e-06
hard_coal_plant_CCS,power,HU,2.568526759340512e-07,3.2664944018120566e-07,6.292989636582361e-07,9.036103428269313e-07,9.749701964407454e-07,1.0053779059189578e-06,1.0313586982477098e-06,1.0605534941185418e-06,1.1101568852339416e-06,2.4875399939990593e-06
hard_coal_plant_CCS,power,IE,2.647142001999129e-07,3.6795045976614414e-07,7.309089650608078e-07,9.688462347451575e-07,1.0853829218745732e-06,1.1409780294061764e-06,1.182656195328513e-06,1.2128640690088488e-06,1.2519492434097044e-06,2.530567342355045e-06
hard_coal_plant_CCS,power,IT,2.766591414577401e-07,3.404886595356498e-07,8.28073203257155e-07,1.2640660346601497e-06,1.2998595467792278e-06,1.317738713640808e-06,1.3317967173668163e-06,1.3495780984142048e-06,1.3814804062724728e-06,2.5137887121062807e-06
hard_coal_plant_CCS,power,LT,3.144363585188293e-07,3.822051440776657e-07,6.928511403990118e-07,8.884537716025676e-07,9.737336552509493e-07,1.0193094565669678e-06,1.055184213924503e-06,1.087523294484645e-06,1.1348358079989035e-06,2.488303128407123e-06
hard_coal_plant_CCS,power,LU,2.7179183394235587e-07,3.770322730578993e-07,7.397686300577096e-07,9.057610781090097e-07,1.005882416269685e-06,1.0618524649915447e-06,1.097986241353519e-06,1.135663844529022e-06,1.1845237357684203e-06,2.5140594871442424e-06
hard_coal_plant_CCS,power,LV,3.1382923246873995e-07,3.8105701997997497e-07,6.942250926333459e-07,8.971994951288468e-07,9.87466975725748e-07,1.0371581293548973e-06,1.0727056199863636e-06,1.107832640857124e-06,1.1576027722330887e-06,2.5652570989232573e-06
hard_coal_plant_CCS,power,NL,2.7670344385987326e-07,3.748140346112386e-07,1.1138360409294036e-06,1.4886477626354827e-06,1.5148988995505105e-06,1.5329693626760136e-06,1.5466985901881602e-06,1.5629843756722094e-06,1.588469919250199e-06,2.569425102341321e-06
hard_coal_plant_CCS,power,NO,3.224124081137485e-07,3.913781861811559e-07,7.097331015664091e-07,9.884537044534787e-07,1.1842498528898217e-06,1.2585308561514292e-06,1.2938412629274998e-06,1.3269380803198807e-06,1.3729468474540194e-06,3.0187035503208167e-06
hard_coal_plant_CCS,power,PL,3.2818997711739633e-07,3.941451152459751e-07,9.087709965611689e-07,1.1933004300642703e-06,1.2316757916724459e-06,1.2537948831884377e-06,1.2734973531075247e-06,1.2948258537258282e-06,1.3284036319751444e-06,2.5570101276980096e-06
hard_coal_plant_CCS,power,PT,2.3996830160729353e-07,2.9751283184481856e-07,4.3261147232062156e-07,5.446606985807975e-07,6.345316163509324e-07,7.381121470817126e-07,8.041471590065734e-07,8.662138522351087e-07,9.575505035653636e-07,2.552388144888306e-06
hard_coal_plant_CCS,power,RO,2.550995033741656e-07,3.275145883617877e-07,6.756564983566067e-07,9.287218977451552e-07,9.875105605128251e-07,1.0157514578214846e-06,1.0423650675205176e-06,1.0706800759016554e-06,1.1158213387002295e-06,2.4283199975701257e-06
hard_coal_plant_CCS,power,SE,3.2421951935404387e-07,3.9386506923821025e-07,7.101287264238676e-07,9.887814379128502e-07,1.2011539156164636e-06,1.3064242586359468e-06,1.3585571913944544e-06,1.4001083433205942e-06,1.450463390861048e-06,3.157250250986823e-06
hard_coal_plant_CCS,power,SI,2.7133121313622496e-07,3.364914305125102e-07,7.059476681137214e-07,1.1950778611799435e-06,1.238473288116105e-06,1.2548279496471157e-06,1.2701027756865095e-06,1.2895868226555444e-06,1.3251939516203038e-06,2.5160670268539904e-06
hard_coal_plant_CCS,power,SK,3.0922354190107454e-07,3.784637632512786e-07,9.133319159411656e-07,1.146085714081622e-06,1.1777349402756117e-06,1.1982585861779785e-06,1.2175958316756881e-06,1.2412323705208583e-06,1.2802618958243778e-06,2.5703951935278877e-06
hard_coal_plant_CCS,power,UK,2.674144114965231e-07,3.714382800304087e-07,8.21815586091597e-07,1.1213922062831187e-06,1.2060968535834832e-06,1.243038786672199e-06,1.265348473927352e-06,1.2887942159771727e-06,1.3210216346756223e-06,2.5232597017110912e-06
heat_pump,power,AT,200.27638675791522,172.8978064429244,127.32418413175459,99.54259972729997,215.90225381346403,311.6400558507189,360.6359586874916,1152.850513942705,1361.3672863718923,1361.3672864899243
heat_pump,power,BE,184.93860349381978,177.11574295204176,142.96166975780343,483.89662489551074,704.516726479786,903.448099119678,1036.7878099659188,2038.189390584148,2466.2200038901547,2414.951026771985
heat_pump,power,BG,295.6717522820457,292.6233314540969,319.20046984313876,327.1881028297147,325.43877195501364,336.03260406920066,365.56847637382936,591.885037586003,597.9732318393957,595.798719805938
heat_pump,power,CH,271.35717047802234,234.26156372016442,172.5132498015999,134.8716071026379,290.13208851754854,419.8485239997998,486.23373132271695,1676.8531729807303,1959.060544922422,1959.0605460428458
heat_pump,power,CZ,152.11326073519962,137.64448227240578,219.5225237670333,239.58441159665603,266.1552897316475,588.4484138118901,893.2319350984858,1794.0302511570094,1779.882687555092,1810.977329140035
heat_pump,power,DE,572.3225604396486,597.8782048645713,361.0257850447004,279.52110442571967,1903.6768116204437,4167.3353368326425,5745.00105221135,12223.959984077464,12369.475960002754,15291.571300324147
heat_pump,power,DK,475.5828119783686,465.52416590335855,562.0382713648211,595.5526466672765,682.9295306148767,765.8859319375991,760.1948371499379,1392.255907186689,1375.5636634604882,1368.1179999715457
heat_pump,power,EE,4.110335624041884,3.611316035291279,3.116365536255685,3.7598846533037467,8.104281028256443,25.31369278812927,29.972495634140667,162.7060735827172,167.22441250646628,170.56481107872023
heat_pump,power,EL,1594.8837743687295,1594.7949239652776,1647.4152569036037,1718.8598435842616,1783.808912597524,1811.4351468802333,1684.7701946467691,1683.7267740356076,1668.910124318294,1657.3820522190522
heat_pump,power,ES,1625.9951964346599,1656.868868252161,2100.7598939847853,2362.94659465115,2504.943146888695,2545.1321563217407,2617.2711945874917,2608.154694793365,2532.3275561317896,2494.49822746373
heat_pump,power,FI,344.58313183694855,299.79010861139466,241.2262072259918,230.8350279746274,252.72538112002923,252.4392986045163,258.2811906013749,995.6843742761893,1166.3060220183586,1167.1136221276056
heat_pump,power,FR,7002.522863707255,7689.759458777061,8256.027605034902,9343.18245724642,10256.645315693357,10866.304955445412,10348.696748706017,10411.342980085574,10273.143235248772,10093.478449791517
heat_pump,power,HR,148.6045700890402,164.08316773853707,188.2933866811137,214.33069889636968,267.3983523365716,334.26162013588015,358.93619630382784,567.9634518219679,563.3396521877457,616.2113193296424
heat_pump,power,HU,732.4005401242886,852.3677695771489,890.3506174834339,1040.1570844409905,1291.2088040710355,1696.3610913933617,1806.013039799631,1872.3478010352558,1864.9511548981045,1843.6187672722122
heat_pump,power,IE,608.3409975677846,609.6055039563063,624.2473272489975,645.9110959609222,705.5678945414838,729.393233240899,706.308726660119,705.368302544315,702.3451924779612,698.1257771532954
heat_pump,power,IT,3766.8846061776003,4688.60748343951,5708.898249811724,7371.6146919822695,8898.09933224474,9717.698741249336,9818.701354038747,9666.078626473329,10219.702244490509,9982.747441854413
heat_pump,power,LT,203.02006584521698,213.86521516288173,229.1245219343003,240.81726669291993,280.39377956621945,320.43888870075796,378.264475202628,376.42564393097234,374.1843815096241,372.37526833962386
heat_pump,power,LU,18.256625027192033,17.129578469927143,14.898892972902244,23.13487712419056,27.210270289627456,46.54487881571815,51.95240994089265,140.92557599854615,160.45121449858138,159.62776826093128
heat_pump,power,LV,5.078228249068817,4.759499145864409,11.925429145070746,24.895849804417963,35.56919270231129,44.23157474245765,48.35892266898973,221.78587913867773,231.28107057464186,245.99749875353208
heat_pump,power,NL,118.67431227126883,114.20865732418795,104.38527084850604,940.0279209253273,1348.337730037686,1397.6830974810139,1458.4085839097079,1888.025512628794,2954.6160757040698,2844.0636157974236
heat_pump,power,NO,804.773701546504,610.3624114277493,292.59953155678846,281.86134537994053,298.3583451278865,313.23757726128315,318.25981798810767,1261.6002251231716,1261.600232469919,1244.920916928721
heat_pump,power,PL,539.3718718381423,558.7216284820006,739.4128594696843,851.3642005298,916.9573371138551,1153.1826820251363,2072.7287803856307,5006.786746243623,4979.906495774044,4964.430174645691
heat_pump,power,PT,147.4290178102516,146.72655567636156,177.98736879040945,203.96811280407292,214.85256564713004,223.71500453408376,204.37847731589216,204.37851084152805,199.60324326393754,195.94371919166156
heat_pump,power,RO,5.120976303204371,4.585346089412744,117.56442475416465,152.87175583197515,253.26284613067526,403.7705209023201,517.238791017446,718.8761242460415,850.9288034535975,846.0214092774022
heat_pump,power,SE,590.5911548719118,484.8542056409601,498.6263804512806,559.9462728098893,550.5824017547948,551.5896733582877,714.6612829981996,1390.750999943666,1457.1472750485414,1430.4896618966004
heat_pump,power,SI,213.69154815796992,213.56752842969144,213.34813805481036,220.3697754129726,232.03494929189,243.47382380690905,215.6087761349873,259.8469807789333,259.2705985986774,257.2510624827785
heat_pump,power,SK,38.3160373434849,39.49788710235732,34.80121414443584,72.65974262416785,126.21521183032824,129.0071443955559,177.38832486568634,349.441385381724,453.956479099549,453.1853648943011
heat_pump,power,UK,3315.20422660195,4594.90235220959,6367.390630698241,8218.053000501184,9559.078942821367,10073.212901111116,10400.184897508712,10462.348803629611,10184.964213109517,9932.600889134228
hydrogen_storage,energy,AT,5.114070401572727e-08,5.266076444058057e-08,6.747342029313174e-08,8.622236819691682e-08,1.0728438898131844e-07,1.3732653659966895e-07,1.6470283708892933e-07,2.0492557933164487e-07,2.4933704797148884e-07,7.32442478065541e-07
hydrogen_storage,energy,BE,5.088041620766329e-08,5.268222649978756e-08,6.745745073773397e-08,8.595855421851292e-08,1.0666483735596067e-07,1.3613377942652237e-07,1.6345600987325554e-07,2.0312086033508412e-07,2.448360599144461e-07,7.162213573279973e-07
hydrogen_storage,energy,BG,5.1009793037481296e-08,5.2304351981021555e-08,6.651925587912452e-08,8.534331287128018e-08,1.0662449003282705e-07,1.3694712903624558e-07,1.6941746939559522e-07,2.0389058222375408e-07,2.5013944615302263e-07,7.470936233627078e-07
hydrogen_storage,energy,CH,5.113432615090553e-08,5.268065654534618e-08,6.740304396450649e-08,8.64552765452554e-08,1.0745231483342247e-07,1.3780628420950768e-07,1.6561487098722108e-07,2.0591481737948264e-07,2.5016550771615146e-07,7.353437129127512e-07
hydrogen_storage,energy,CZ,5.132314848370425e-08,5.280872025944442e-08,6.756484890047558e-08,8.616389041672541e-08,1.0719805501906056e-07,1.3722151699524833e-07,1.6532564735400897e-07,2.0714883478880002e-07,2.5233465208673604e-07,7.442451350127802e-07
